label,area,perimeter,eccentricity,solidity,equivalent_diameter,major_axis_length,minor_axis_length,orientation,min_calliper,max_calliper,smallest_largest_calliper,min_radius,max_radius,med_radius,avg_radius,mode_radius,d25_radius,d75_radius,std_radius,feret_max,centroid-0,centroid-1,bbox_area,convex_area,concavity,a_r,shape_factor,area_bbarea,avg_curvature,std_curvature,npolarity_changes,max_posi_curv,avg_posi_curv,med_posi_curv,std_posi_curv,sum_posi_curv,len_posi_curv,max_neg_curv,avg_neg_curv,med_neg_curv,std_neg_curv,sum_neg_curv,len_neg_curv,num_prominant_pos_curv,prominance_prominant_pos_curv,width_prominant_pos_curv,prominant_pos_curv,num_prominant_neg_curv,prominance_prominant_neg_curv,width_prominant_neg_curv,prominant_neg_curv,frac_peri_w_posi_curvature,frac_peri_w_neg_curvature,frac_peri_w_polarity_changes,int_min,int_d25,int_median,int_d75,int_max,int_mean,int_mode,int_sd,kurtosis,skewness,entropy,i80_i20,nhigh_nlow,hc_area_ec_area,hc_area_nuc_area,hc_content_ec_content,hc_content_dna_content,contrast_1,contrast_5,contrast_20,dissimilarity_1,dissimilarity_5,dissimilarity_20,homogeneity_1,homogeneity_5,homogeneity_20,asm_1,asm_5,asm_20,energy_1,energy_5,energy_20,correlation_1,correlation_5,correlation_20,weighted_centroid-0,weighted_centroid-1,weighted_moments-0-0,weighted_moments-0-1,weighted_moments-0-2,weighted_moments-0-3,weighted_moments-1-0,weighted_moments-1-1,weighted_moments-1-2,weighted_moments-1-3,weighted_moments-2-0,weighted_moments-2-1,weighted_moments-2-2,weighted_moments-2-3,weighted_moments-3-0,weighted_moments-3-1,weighted_moments-3-2,weighted_moments-3-3,weighted_moments_normalized-0-0,weighted_moments_normalized-0-1,weighted_moments_normalized-0-2,weighted_moments_normalized-0-3,weighted_moments_normalized-1-0,weighted_moments_normalized-1-1,weighted_moments_normalized-1-2,weighted_moments_normalized-1-3,weighted_moments_normalized-2-0,weighted_moments_normalized-2-1,weighted_moments_normalized-2-2,weighted_moments_normalized-2-3,weighted_moments_normalized-3-0,weighted_moments_normalized-3-1,weighted_moments_normalized-3-2,weighted_moments_normalized-3-3,weighted_moments_central-0-0,weighted_moments_central-0-1,weighted_moments_central-0-2,weighted_moments_central-0-3,weighted_moments_central-1-0,weighted_moments_central-1-1,weighted_moments_central-1-2,weighted_moments_central-1-3,weighted_moments_central-2-0,weighted_moments_central-2-1,weighted_moments_central-2-2,weighted_moments_central-2-3,weighted_moments_central-3-0,weighted_moments_central-3-1,weighted_moments_central-3-2,weighted_moments_central-3-3,weighted_moments_hu-0,weighted_moments_hu-1,weighted_moments_hu-2,weighted_moments_hu-3,weighted_moments_hu-4,weighted_moments_hu-5,weighted_moments_hu-6,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
1,{0: 4662.0},{0: 318.5462479183374},{0: 0.8172003193551063},{0: 0.9460227272727273},{0: 77.04442067765406},{0: 102.13936890682297},{0: 58.86840766356934},{0: 1.4829528838593458},{0: 58},{0: 100},{0: 0.58},{0: 3.7660767330305385},{0: 50.75535129305505},{0: 38.20866942006596},{0: 37.523169651670486},{0: 3.7660767330305385},{0: 31.085719879888018},{0: 46.18943411779572},{0: 9.580935926374258},{0: 100.60318086422517},{0: 28.36078936078936},{0: 49.686615186615185},{0: 6060.0},{0: 4928.0},{0: 0.05397727272727273},{0: 0.5763537438465307},{0: 1.7320596909910144},{0: 0.7693069306930693},{0: 0.02067114117926515},{0: 0.06783131822658445},{0: 112},{0: 0.38742588672279304},{0: 0.06736343627100343},{0: 0.06303175533943195},{0: 0.04206398669243997},{0: 9.700334823024493},{0: 144},{0: 0.3090169943749474},{0: 0.052482412870626376},{0: 0.037562556751545254},{0: 0.04192650721272833},{0: 4.408522681132616},{0: 84},{0: 5},{0: 0.20362940002354687},{0: 7.863432585111996},{0: 0.12021203493183993},{0: 6},{0: 0.21411782104504617},{0: 7.351342702875866},{0: -0.09676379705122122},{0: 0.4520536686306093},{0: 0.26369797336785544},{0: 0.3515972978238072},{0: 13.939116477966309},{0: 105.00801086425781},{0: 137.0611114501953},{0: 150.0},{0: 150.0},{0: 124.39166259765625},{0: 150.0},{0: 30.404315948486328},{0: 0.04575728578338545},{0: -1.0237482251631207},{0: 6.0496812756286955},{0: 1.5539710683859345},{0: 2.022508038585209},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 1013.7700577837429},{0: 2766.812501619618},{0: 5376.863281604057},{0: 19.3501121412989},{0: 34.286388146477705},{0: 53.893335834985564},{0: 0.4120329157600323},{0: 0.2878185426492751},{0: 0.16112765304473853},{0: 0.07847741370110921},{0: 0.0401404431523823},{0: 0.020584338634213835},{0: 0.28004983963189445},{0: 0.1996760212521237},{0: 0.14308061792776577},{0: 0.8482653485921636},{0: 0.544892215366634},{0: 0.04091472977560414},{0: 28.348531133864114},{0: 49.904901975106114},{0: 579913.9643182755},{0: 28940549.54329872},{0: 1816438156.8244972},{0: 127662564876.50761},{0: 16439709.072439194},{0: 846268491.7209415},{0: 53651179042.31935},{0: 3779667789705.783},{0: 593999346.572813},{0: 31004293625.720703},{0: 1950548335483.2766},{0: 135688995121648.36},{0: 24260712326.64933},{0: 1275825193225.019},{0: 79368390693008.58},{0: 5435860424727693.0},{0: nan},{0: nan},{0: 0.001106638836694395},{0: -5.15839334225411e-07},{0: nan},{0: 7.685520704298804e-05},{0: -1.6474094137046726e-06},{0: 1.5728677344833538e-07},{0: 0.00038048665987670626},{0: -4.084415971057119e-07},{0: 3.087122014247238e-07},{0: -9.988057876856436e-10},{0: 6.516030440223914e-07},{0: 5.988480014682543e-08},{0: -8.883883202091183e-10},{0: 1.0541666709815101e-10},{0: 579913.9643182755},{0: -9.313225746154785e-10},{0: 372162868.76047254},{0: -132106252.19266605},{0: -8.731149137020111e-10},{0: 25846421.96160092},{0: -421900907.9605017},{0: 30674882195.053352},{0: 127957742.10110223},{0: -104601733.62747884},{0: 60206654401.169586},{0: -148338380629.27124},{0: 166875285.29089522},{0: 11679044267.390844},{0: -131939648743.05992},{0: 11922396143177.82},{0: 0.0014871254965711012},{0: 5.509238752955502e-07},{0: 3.1794318060395506e-11},{0: 1.845925565922132e-12},{0: 1.0143088435108938e-23},{0: 1.832254462325814e-16},{0: 9.853948031874541e-24},{0: 4662.0},{0: 231639.0},{0: 14533489.0},{0: 1023077283.0},{0: 132218.0},{0: 6746871.0},{0: 425988397.0},{0: 29984815599.0},{0: 4775188.0},{0: 246661413.0},{0: 15447997231.0},{0: 1073841931125.0},{0: 194436404.0},{0: 10119890415.0},{0: 627348597781.0},{0: 42986651927343.0},{0: nan},{0: nan},{0: 0.13914130828694318},{0: 0.000296314067804822},{0: nan},{0: 0.008162515947465823},{0: -0.002575653758934833},{0: 0.0022241276919446095},{0: 0.047178137518615895},{0: -0.0004476249028512003},{0: 0.005029739687206993},{0: -0.00012611054691950472},{0: 0.0005708029112570538},{0: 0.0008629636066147057},{0: -0.00020296147775282838},{0: 0.00020089862542637809},{0: 4662.0},{0: 0.0},{0: 3024131.144787645},{0: 439726.8082517311},{0: -2.4556356947869062e-11},{0: 177406.11325611337},{0: -3822241.7685683607},{0: 225359839.6463731},{0: 1025381.1522951524},{0: -664270.418488536},{0: 509638602.80023706},{0: -872477731.8008947},{0: 847065.2242983917},{0: 87439826.72924215},{0: -1404159874.6358123},{0: 94899962758.87184},{0: 0.1863194458055591},{0: 0.00872373144413506},{0: 7.153983036521624e-05},{0: 4.042321890236743e-06},{0: -6.273857238108123e-11},{0: -3.576291689246295e-07},{0: 2.8094365965326725e-11}
2,{0: 4377.0},{0: 282.6761902332486},{0: 0.7486087643548499},{0: 0.9575585211113542},{0: 74.65232405830248},{0: 92.41816106087879},{0: 61.27435020463164},{0: -0.8923289827810503},{0: 61},{0: 91},{0: 0.6703296703296703},{0: 23.19472275254399},{0: 47.933881883562606},{0: 36.93094234240054},{0: 37.0760503792711},{0: 23.19472275254399},{0: 32.19862453380206},{0: 42.593627907840784},{0: 6.1437407886882704},{0: 90.82400563727631},{0: 39.26913411012109},{0: 43.48457847840987},{0: 6545.0},{0: 4571.0},{0: 0.04244147888864581},{0: 0.6630120043642533},{0: 1.4527538943994405},{0: 0.6687547746371276},{0: 0.026110003507465583},{0: 0.06509012504556827},{0: 101},{0: 0.2768777665403537},{0: 0.06702729681050171},{0: 0.054669086858868565},{0: 0.045829253483914305},{0: 8.847603178986226},{0: 132},{0: 0.2402530733520421},{0: 0.05072877027734923},{0: 0.037562556751545254},{0: 0.0484807874046818},{0: 2.7900823652542077},{0: 55},{0: 3},{0: 0.18604388739417946},{0: 5.805837744200962},{0: 0.11371167272306743},{0: 6},{0: 0.16375457867860574},{0: 6.593030598705485},{0: -0.05206720990430822},{0: 0.4669653991412612},{0: 0.19456891630885884},{0: 0.35729928267626804},{0: 15.607690811157227},{0: 100.41657257080078},{0: 134.22293090820312},{0: 150.0},{0: 150.0},{0: 122.74598693847656},{0: 150.0},{0: 30.549232482910156},{0: -0.38434550077931773},{0: -0.8594376913295241},{0: 5.681659587728619},{0: 1.6245097646333166},{0: 1.860730593607306},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 807.265519293842},{0: 1865.8969682475436},{0: 5330.751411750267},{0: 16.2546170980354},{0: 26.17217124915565},{0: 52.24888119942193},{0: 0.4782635639004882},{0: 0.3935411469151187},{0: 0.2302753515807176},{0: 0.11749442345659764},{0: 0.07737814202013538},{0: 0.03188861791129476},{0: 0.3427342583749735},{0: 0.2777743735391468},{0: 0.17767166797710263},{0: 0.8968096442277625},{0: 0.7531977147021129},{0: 0.25597173677691837},{0: 38.88084402359967},{0: 44.48636748431473},{0: 537259.1872901917},{0: 23900709.640115738},{0: 1273855775.8892384},{0: 74819635894.61542},{0: 20889090.661275864},{0: 845783865.0967045},{0: 41962807179.41176},{0: 2332943931553.834},{0: 991738266.2365284},{0: 38033055265.726944},{0: 1790398372112.9753},{0: 94950944800565.9},{0: 52407532292.92124},{0: 1944243692333.065},{0: 87941824524508.44},{0: 4481880793356250.5},{0: nan},{0: nan},{0: 0.0007296098930989989},{0: -2.7755961370441076e-06},{0: nan},{0: -0.00028926603372882604},{0: -6.47163391336045e-07},{0: -4.0049894500203786e-07},{0: 0.0006220488010185221},{0: 1.923709048159772e-06},{0: 3.9630939813255406e-07},{0: 1.9096721879694235e-09},{0: -5.407910731032589e-07},{0: -3.610029778876192e-07},{0: -2.2223972123225994e-09},{0: -4.1604995386538596e-10},{0: 537259.1872901917},{0: 4.695743831750407e-10},{0: 210600023.70314607},{0: -587240366.9371881},{0: -1.5033947420306504e-09},{0: -83495898.47398055},{0: -136922105.60619283},{0: -62108770027.6268},{0: 179552790.4406291},{0: 407004316.0258879},{0: 61459061442.16371},{0: 217071246905.96063},{0: -114416627.10473317},{0: -55983795245.1947},{0: -252618505436.8723},{0: -34664176022346.926},{0: 0.001351658694117521},{0: 3.462687416063701e-07},{0: 7.500843682221027e-11},{0: 2.1369474217891004e-12},{0: -2.4266737026818497e-23},{0: -1.2446881885454593e-15},{0: 1.1962135343978831e-23},{0: 4377.0},{0: 190332.0},{0: 10097276.0},{0: 592904580.0},{0: 171881.0},{0: 6834375.0},{0: 338869777.0},{0: 18882936561.0},{0: 8292481.0},{0: 315196215.0},{0: 14917895889.0},{0: 795953306757.0},{0: 444922931.0},{0: 16501177647.0},{0: 754765178761.0},{0: 38865467395677.0},{0: nan},{0: nan},{0: 0.09503898888285453},{0: -0.003567686390936713},{0: nan},{0: -0.03339563239435157},{0: -0.0015770103167861277},{0: -0.006079060711246501},{0: 0.08053307084518939},{0: 0.0038263209028357027},{0: 0.006381368999719055},{0: 0.0005473121960671199},{0: -0.0014906754994981376},{0: -0.005457269630708859},{0: -0.0005534553807682456},{0: -0.000815695765771626},{0: 4377.0},{0: -1.2136069926782511e-11},{0: 1820769.209047293},{0: -4521973.763943036},{0: 3.89945853385143e-11},{0: -639797.8334475661},{0: -1998830.1931723421},{0: -509760430.0675132},{0: 1542862.9600182774},{0: 4849788.024812074},{0: 535110531.0888179},{0: 3036358444.2977753},{0: -1889402.4756232656},{0: -457620057.78259504},{0: -3070439378.134405},{0: -299388003655.58655},{0: 0.1755720597280439},{0: 0.004671494710190113},{0: 0.00023690155256971324},{0: 9.47758807817689e-06},{0: 1.8055973004569212e-11},{0: -2.955482379303413e-08},{0: -4.487240955517516e-10}
3,{0: 4431.0},{0: 303.98989873223326},{0: 0.8755404512908224},{0: 0.9576399394856279},{0: 75.1114133985076},{0: 108.28678287262242},{0: 52.31819833823132},{0: -0.0002941026732580464},{0: 53},{0: 108},{0: 0.49074074074074076},{0: 24.431392767349426},{0: 53.433381967213116},{0: 36.61372742024122},{0: 37.97727200276785},{0: 24.431392767349426},{0: 28.467443197813534},{0: 47.16939293707233},{0: 9.541371508453857},{0: 106.56922632730333},{0: 52.87564883773415},{0: 26.738433762130445},{0: 5778.0},{0: 4627.0},{0: 0.04236006051437216},{0: 0.48314482109763235},{0: 1.659612477507172},{0: 0.7668743509865005},{0: 0.021551789428348893},{0: 0.05269693357631155},{0: 94},{0: 0.1424339656566283},{0: 0.057141934370402506},{0: 0.048073897737576005},{0: 0.02738276732591032},{0: 8.285580483708364},{0: 145},{0: 0.15280778496062924},{0: 0.045209701277796},{0: 0.037562556751545254},{0: 0.03488506819284738},{0: 2.983840284334536},{0: 66},{0: 5},{0: 0.20824179506146107},{0: 8.033447753177647},{0: 0.12335206568218449},{0: 4},{0: 0.21152311767372195},{0: 6.424693786116958},{0: -0.10045390042495773},{0: 0.47698953354934315},{0: 0.21711247733970102},{0: 0.30922080105957417},{0: 18.36347007751465},{0: 130.29983520507812},{0: 150.0},{0: 150.0},{0: 150.0},{0: 136.53294372558594},{0: 150.0},{0: 23.4637393951416},{0: 2.8087050991287947},{0: -1.8628797448728134},{0: 4.241738175564297},{0: 1.234204039524812},{0: 3.1149943630214203},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 773.2685458129755},{0: 2614.045329439743},{0: 5655.214347758567},{0: 13.775831214778256},{0: 27.85540472435128},{0: 49.483258973779556},{0: 0.5838669620911415},{0: 0.4741687231460086},{0: 0.3174218435701567},{0: 0.1781686871423763},{0: 0.1329878154651466},{0: 0.09218788850495827},{0: 0.4220786620879328},{0: 0.36454403515858547},{0: 0.30342875826953963},{0: 0.8926662749039485},{0: 0.5921663319615761},{0: 0.030102077670078345},{0: 52.49330203127827},{0: 26.87189757894388},{0: 604977.4566364288},{0: 16256892.252304077},{0: 537989523.3464928},{0: 19809807663.990757},{0: 31757264.353330612},{0: 851887269.9007778},{0: 28097759195.85833},{0: 1032699093712.7463},{0: 2105818804.0800343},{0: 56639829739.238556},{0: 1845935966520.1328},{0: 66888782349088.51},{0: 157035670529.7},{0: 4232078059624.466},{0: 136092794752768.28},{0: 4850429568925511.0},{0: nan},{0: nan},{0: 0.00027632953273884947},{0: -2.8953488389156486e-07},{0: nan},{0: -4.072935692039451e-06},{0: -2.2120825187469756e-07},{0: 5.070426748460385e-09},{0: 0.0011988466241021096},{0: 7.341183508047218e-07},{0: 2.277671225437321e-07},{0: 1.372712982240918e-10},{0: 1.5062018728569749e-06},{0: -3.7739504151204996e-08},{0: -6.069745812161039e-11},{0: -8.039147246226251e-12},{0: 604977.4566364288},{0: -8.158167474903166e-10},{0: 101135979.79065134},{0: -82423086.88207528},{0: 1.989974407479167e-09},{0: -1490685.1893677888},{0: -62972263.37027007},{0: 1122695774.9080958},{0: 438775134.6935034},{0: 208984491.94386077},{0: 50432280916.092285},{0: 23641058202.521538},{0: 428776685.4198108},{0: -8356295033.854867},{0: -10453402559.474472},{0: -1076878609421.2196},{0: 0.001475176156840959},{0: 8.511041390779356e-07},{0: 1.0917663052327295e-11},{0: 1.8488630650176668e-12},{0: 8.219530958989255e-24},{0: 1.3316212842180411e-15},{0: -1.1993708038636251e-24},{0: 4431.0},{0: 118478.0},{0: 3925948.0},{0: 145144838.0},{0: 234292.0},{0: 6263869.0},{0: 206958569.0},{0: 7636625917.0},{0: 15635718.0},{0: 419461559.0},{0: 13695122863.0},{0: 498145235039.0},{0: 1172467546.0},{0: 31527578617.0},{0: 1015677522341.0},{0: 36334008440281.0},{0: nan},{0: nan},{0: 0.038608590821203805},{0: -0.00028006807199038784},{0: nan},{0: -3.7288983861325736e-05},{0: -0.0004509226811293798},{0: 0.00012462204527108916},{0: 0.16539757627229915},{0: 0.001120461681387749},{0: 0.004428690316213945},{0: 4.112662696820624e-05},{0: 0.001763310791482584},{0: -0.0005576657720685101},{0: -5.259485936965431e-05},{0: -1.4475848344743193e-05},{0: 4431.0},{0: 7.759126674500294e-12},{0: 758031.8447303092},{0: -366031.0913823389},{0: -3.76019215764245e-11},{0: -732.1229970661266},{0: -589327.15867913},{0: 10841768.372626174},{0: 3247376.482509592},{0: 1464371.8906470856},{0: 385283634.994418},{0: 238165700.76174527},{0: 2304534.639974162},{0: -48515357.91245073},{0: -304578626.1032995},{0: -5580216189.1085205},{0: 0.20400616709350294},{0: 0.01607545239359134},{0: 2.2970128102274304e-05},{0: 2.428623970912379e-06},{0: 1.2030092548791578e-11},{0: 1.286659243804131e-07},{0: -1.3576210946629522e-11}
4,{0: 4137.0},{0: 266.43354954612926},{0: 0.7306046835198162},{0: 0.9699882766705744},{0: 72.57680067741597},{0: 87.91127370173297},{0: 60.02587925352085},{0: -0.8609446356987673},{0: 60},{0: 89},{0: 0.6741573033707865},{0: 28.060160560778062},{0: 44.325897943929554},{0: 36.60969031716473},{0: 36.41716050291424},{0: 28.060160560778062},{0: 31.88289967495885},{0: 40.728146175318955},{0: 4.892485765185189},{0: 88.0056816347672},{0: 38.17500604302635},{0: 39.37853517041334},{0: 5928.0},{0: 4265.0},{0: 0.030011723329425557},{0: 0.6828007003649815},{0: 1.3654708599685852},{0: 0.6978744939271255},{0: 0.025035685467429045},{0: 0.03695483313368619},{0: 89},{0: 0.10220731510446952},{0: 0.04904804971462077},{0: 0.040807467900428496},{0: 0.021746088244794848},{0: 6.523390612044563},{0: 133},{0: 0.0587846414775233},{0: 0.030533066858517338},{0: 0.03334291605556694},{0: 0.011522672226019439},{0: 1.1907896074821762},{0: 39},{0: 7},{0: 0.1291707427583622},{0: 6.881121974161286},{0: 0.08944888830275874},{0: 1},{0: 0.15683662889993372},{0: 5.125240135569015},{0: -0.0587846414775233},{0: 0.49918638334611426},{0: 0.14637796203382297},{0: 0.3340420159233396},{0: 13.939116477966309},{0: 140.31585693359375},{0: 150.0},{0: 150.0},{0: 150.0},{0: 139.22760009765625},{0: 150.0},{0: 21.757953643798828},{0: 4.817586884828841},{0: -2.2808587304503303},{0: 3.4930001167443194},{0: 1.1531233944319192},{0: 3.460144927536232},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 654.7476805358385},{0: 2477.839986367799},{0: 6228.935432656185},{0: 10.729285947970158},{0: 24.229145130466954},{0: 51.01358113835382},{0: 0.6858248389548669},{0: 0.5761841464639752},{0: 0.3693577588321529},{0: 0.23752704065720814},{0: 0.1775641713591141},{0: 0.11221005496260103},{0: 0.487343973393347},{0: 0.42120397197035575},{0: 0.3343746396227285},{0: 0.924193014567699},{0: 0.6948473761572297},{0: 0.15294917994156124},{0: 38.18398253740223},{0: 39.47555630564274},{0: 575984.5158243179},{0: 22737309.185601234},{0: 1112758728.954482},{0: 60784612902.218216},{0: 21993382.694049835},{0: 793823643.1677704},{0: 36751605291.594666},{0: 1935049620357.9253},{0: 1033714545.466732},{0: 35138212234.96981},{0: 1546124941804.0132},{0: 78039902603693.03},{0: 54100229785.40221},{0: 1762718919367.3176},{0: 74200315135910.53},{0: 3595236196509986.5},{0: nan},{0: nan},{0: 0.000648637544763764},{0: -5.23108591653814e-07},{0: nan},{0: -0.00022419154111877687},{0: 5.330845791822902e-07},{0: -2.8329041379519724e-07},{0: 0.0005845209754458722},{0: 4.688224968588865e-08},{0: 3.076054799203616e-07},{0: -3.878745781759331e-10},{0: -7.163061565985925e-07},{0: -2.5611095692629724e-07},{0: 2.5127809486426476e-10},{0: -2.622880081530313e-10},{0: 575984.5158243179},{0: 4.3655745685100555e-11},{0: 215190799.95947266},{0: -131710037.7328231},{0: -8.176357368938625e-10},{0: -74377373.72274251},{0: 134221825.37072778},{0: -54133275241.17952},{0: 193919604.73872864},{0: 11804170.25001659},{0: 58779582009.65555},{0: -56250857313.797485},{0: -180353969.3652941},{0: -48939619021.47557},{0: 36441182422.327805},{0: -28868330510764.664},{0: 0.0012331585202096363},{0: 2.051583228979449e-07},{0: 5.802388775697961e-12},{0: 2.603616752150694e-13},{0: -2.345596464122112e-25},{0: -6.585858713914076e-17},{0: 2.1769414728211076e-25},{0: 4137.0},{0: 162909.0},{0: 7960343.0},{0: 434342763.0},{0: 157930.0},{0: 5691806.0},{0: 263399996.0},{0: 13862636216.0},{0: 7413654.0},{0: 251714936.0},{0: 11084986570.0},{0: 560013776594.0},{0: 387743596.0},{0: 12615146120.0},{0: 531803451434.0},{0: 25817263745078.0},{0: nan},{0: nan},{0: 0.09028606894566517},{0: -0.0007460796537148935},{0: nan},{0: -0.03080649580858377},{0: 0.0009431286320327802},{0: -0.005484146503608299},{0: 0.08090528686801728},{0: 2.8473695215127644e-05},{0: 0.0060110803034253615},{0: -8.677505218921643e-05},{0: -0.000901756456273946},{0: -0.004972927953906617},{0: 6.264340043244099e-05},{0: -0.0007174035182286326},{0: 4137.0},{0: -6.821210263296962e-12},{0: 1545225.213923133},{0: -821294.6594167873},{0: -2.2396307031158358e-11},{0: -527246.0594633794},{0: 1038208.8625185627},{0: -388298408.66393846},{0: 1384675.2956248492},{0: 31344.232077104876},{0: 425607323.6984997},{0: -395179317.3507978},{0: -992665.8071222715},{0: -352102193.045329},{0: 285282181.8584981},{0: -210138479621.27762},{0: 0.17119135581368244},{0: 0.003884159808405477},{0: 1.4612816733222885e-05},{0: 5.166699686013875e-07},{0: 5.424175664749728e-13},{0: 8.47310135879475e-09},{0: 1.3119605370875235e-12}
