label,area,perimeter,eccentricity,solidity,equivalent_diameter,major_axis_length,minor_axis_length,orientation,min_calliper,max_calliper,smallest_largest_calliper,min_radius,max_radius,med_radius,avg_radius,mode_radius,d25_radius,d75_radius,std_radius,feret_max,centroid-0,centroid-1,bbox_area,convex_area,concavity,a_r,shape_factor,area_bbarea,avg_curvature,std_curvature,npolarity_changes,max_posi_curv,avg_posi_curv,med_posi_curv,std_posi_curv,sum_posi_curv,len_posi_curv,max_neg_curv,avg_neg_curv,med_neg_curv,std_neg_curv,sum_neg_curv,len_neg_curv,num_prominant_pos_curv,prominance_prominant_pos_curv,width_prominant_pos_curv,prominant_pos_curv,num_prominant_neg_curv,prominance_prominant_neg_curv,width_prominant_neg_curv,prominant_neg_curv,frac_peri_w_posi_curvature,frac_peri_w_neg_curvature,frac_peri_w_polarity_changes,int_min,int_d25,int_median,int_d75,int_max,int_mean,int_mode,int_sd,kurtosis,skewness,entropy,i80_i20,nhigh_nlow,hc_area_ec_area,hc_area_nuc_area,hc_content_ec_content,hc_content_dna_content,contrast_1,contrast_5,contrast_20,dissimilarity_1,dissimilarity_5,dissimilarity_20,homogeneity_1,homogeneity_5,homogeneity_20,asm_1,asm_5,asm_20,energy_1,energy_5,energy_20,correlation_1,correlation_5,correlation_20,weighted_centroid-0,weighted_centroid-1,weighted_moments-0-0,weighted_moments-0-1,weighted_moments-0-2,weighted_moments-0-3,weighted_moments-1-0,weighted_moments-1-1,weighted_moments-1-2,weighted_moments-1-3,weighted_moments-2-0,weighted_moments-2-1,weighted_moments-2-2,weighted_moments-2-3,weighted_moments-3-0,weighted_moments-3-1,weighted_moments-3-2,weighted_moments-3-3,weighted_moments_normalized-0-0,weighted_moments_normalized-0-1,weighted_moments_normalized-0-2,weighted_moments_normalized-0-3,weighted_moments_normalized-1-0,weighted_moments_normalized-1-1,weighted_moments_normalized-1-2,weighted_moments_normalized-1-3,weighted_moments_normalized-2-0,weighted_moments_normalized-2-1,weighted_moments_normalized-2-2,weighted_moments_normalized-2-3,weighted_moments_normalized-3-0,weighted_moments_normalized-3-1,weighted_moments_normalized-3-2,weighted_moments_normalized-3-3,weighted_moments_central-0-0,weighted_moments_central-0-1,weighted_moments_central-0-2,weighted_moments_central-0-3,weighted_moments_central-1-0,weighted_moments_central-1-1,weighted_moments_central-1-2,weighted_moments_central-1-3,weighted_moments_central-2-0,weighted_moments_central-2-1,weighted_moments_central-2-2,weighted_moments_central-2-3,weighted_moments_central-3-0,weighted_moments_central-3-1,weighted_moments_central-3-2,weighted_moments_central-3-3,weighted_moments_hu-0,weighted_moments_hu-1,weighted_moments_hu-2,weighted_moments_hu-3,weighted_moments_hu-4,weighted_moments_hu-5,weighted_moments_hu-6,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
1,{0: 4682.0},{0: 297.84776310850236},{0: 0.7547205885462069},{0: 0.9466235341690254},{0: 77.20950426242894},{0: 95.88316175559652},{0: 62.903799748698034},{0: 1.3461784686127771},{0: 65},{0: 95},{0: 0.6842105263157895},{0: 27.344090632493696},{0: 48.010704896048175},{0: 38.498818240070804},{0: 38.02781469902759},{0: 27.344090632493696},{0: 32.72197640891011},{0: 43.91544139231317},{0: 6.204686149682099},{0: 95.0789145920377},{0: 33.008756941478},{0: 46.087355830841524},{0: 6256.0},{0: 4946.0},{0: 0.05337646583097452},{0: 0.6560463651484298},{0: 1.507812753059856},{0: 0.7484015345268542},{0: 0.020535530084693113},{0: 0.06419681555596843},{0: 86},{0: 0.17067390275842628},{0: 0.05871447733090715},{0: 0.05255480363370354},{0: 0.03165385247879437},{0: 8.807171599636073},{0: 150},{0: 0.2402530733520421},{0: 0.0612339074027573},{0: 0.037562556751545254},{0: 0.058004316382414135},{0: 3.7965022589709525},{0: 62},{0: 8},{0: 0.17387470529801918},{0: 7.2054228836903675},{0: 0.10616033930899245},{0: 6},{0: 0.18400967327353338},{0: 7.148399309837878},{0: -0.08471620261455015},{0: 0.5036129814591114},{0: 0.2081600323364327},{0: 0.2887381093698905},{0: 9.347677230834961},{0: 120.6156997680664},{0: 150.0},{0: 150.0},{0: 150.0},{0: 133.20249938964844},{0: 150.0},{0: 24.719327926635742},{0: 1.5754048417760647},{0: -1.5000863023420588},{0: 4.932220205293392},{0: 1.3262167543602492},{0: 2.647497337593184},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 844.1854035117271},{0: 2583.9440859133183},{0: 5501.1538169795695},{0: 15.539547587866583},{0: 29.217249755654734},{0: 50.20101112238997},{0: 0.518136450295082},{0: 0.4020920102594851},{0: 0.2530579122909837},{0: 0.12923130670053268},{0: 0.08245427157341631},{0: 0.05418353826261704},{0: 0.35946450981104305},{0: 0.2868218611275824},{0: 0.23266106348678772},{0: 0.8854831001297679},{0: 0.6147265808095425},{0: 0.0826328103223577},{0: 33.702813393978346},{0: 46.32960832919462},{0: 623654.1560707092},{0: 28893652.78363037},{0: 1693162068.7387466},{0: 110658516302.9093},{0: 21018899.64443016},{0: 1020601143.424036},{0: 61072343799.03699},{0: 4039786993965.565},{0: 867750717.0829868},{0: 43401931597.25128},{0: 2611564942085.158},{0: 172521404799655.97},{0: 39944067717.6227},{0: 2040541447567.7227},{0: 122844122945286.06},{0: 8069947581441847.0},{0: nan},{0: nan},{0: 0.0009115193716687683},{0: -2.069086545835524e-06},{0: nan},{0: 0.00012033530392815871},{0: -1.0704018307705506e-06},{0: 2.2508103689971408e-07},{0: 0.00040971054226064956},{0: 1.4502149798790256e-07},{0: 2.9683423537597585e-07},{0: -1.197068022878453e-09},{0: -1.3990860898238063e-07},{0: 1.069986872502602e-07},{0: -1.1772511964252457e-09},{0: 1.648323596405261e-10},{0: 623654.1560707092},{0: -2.23008100874722e-09},{0: 354530452.0734077},{0: -635533150.2723036},{0: 1.915395841933787e-09},{0: 46803755.386938624},{0: -328780760.2519328},{0: 54597199890.80599},{0: 159354664.61999935},{0: 44544279.53193347},{0: 72002147788.56519},{0: -229309582015.12823},{0: -42973823.01177867},{0: 25954335364.37432},{0: -225513483460.99225},{0: 24935481523031.094},{0: 0.001321229913929418},{0: 3.097344427578757e-07},{0: 1.5703636975675666e-11},{0: 5.166877668923803e-12},{0: 3.250188744166018e-23},{0: 2.243541139035458e-15},{0: 3.331304021207567e-23},{0: 4682.0},{0: 215781.0},{0: 12559025.0},{0: 816130671.0},{0: 154547.0},{0: 7455403.0},{0: 443584085.0},{0: 29225928343.0},{0: 6335311.0},{0: 315137257.0},{0: 18870249059.0},{0: 1242245968369.0},{0: 291177017.0},{0: 14807758147.0},{0: 887580480173.0},{0: 58113275435839.0},{0: nan},{0: nan},{0: 0.11925708150116691},{0: -0.0024329085921571112},{0: nan},{0: 0.01517898527515904},{0: -0.0010960126547946455},{0: 0.003834004920476168},{0: 0.056288475032822194},{0: 0.0007952429548273799},{0: 0.005253069117893108},{0: -0.00012426151649008485},{0: 0.0003978965028637991},{0: 0.0017773515607290387},{0: -0.0001262422387431988},{0: 0.00037291578478594844},{0: 4682.0},{0: -2.1515234038815834e-11},{0: 2614249.271465186},{0: -3649255.8725029062},{0: 1.4097167877480388e-11},{0: 332740.41841093544},{0: -1643970.7721614945},{0: 393501954.65732},{0: 1233906.6409653993},{0: 1192829.4520910517},{0: 539147186.4841052},{0: -872663039.1543397},{0: 596827.252123215},{0: 182417948.79419547},{0: -886573243.6162415},{0: 179199339263.98563},{0: 0.17554555653398912},{0: 0.004886651776499244},{0: 3.680537983537164e-05},{0: 3.1693149012773284e-06},{0: 2.9075784422012983e-11},{0: 2.0760517843365786e-07},{0: 1.8063073354081902e-11}
2,{0: 4818.0},{0: 295.1614716074871},{0: 0.7169541734659375},{0: 0.9557627454870066},{0: 78.32284549564076},{0: 94.08947074700068},{0: 65.59168010622658},{0: 0.13454668393709446},{0: 67},{0: 94},{0: 0.7127659574468085},{0: 29.425185029279508},{0: 47.85185474991456},{0: 39.20953883686407},{0: 38.987319512624495},{0: 29.425185029279508},{0: 33.81602667733109},{0: 43.88575940311758},{0: 5.296274304222704},{0: 93.64827814754524},{0: 46.11041926110419},{0: 35.45184723951847},{0: 6486.0},{0: 5041.0},{0: 0.04423725451299346},{0: 0.6971203003426126},{0: 1.43893996314727},{0: 0.7428307123034228},{0: 0.022386435183062152},{0: 0.05138352618542944},{0: 100},{0: 0.15871717502734295},{0: 0.05679419510763909},{0: 0.05255480363370354},{0: 0.029558746937403037},{0: 8.06477570528475},{0: 142},{0: 0.12121212121212122},{0: 0.04718627813303377},{0: 0.037562556751545254},{0: 0.0250577134416815},{0: 2.736804131715959},{0: 58},{0: 8},{0: 0.1740658303575207},{0: 6.451194450194782},{0: 0.1107556755273128},{0: 5},{0: 0.17017328942752194},{0: 6.8303640266346575},{0: -0.07104114397231998},{0: 0.48109260069293547},{0: 0.19650261155063561},{0: 0.33879760612178556},{0: 16.61020851135254},{0: 150.0},{0: 150.0},{0: 150.0},{0: 150.0},{0: 143.63551330566406},{0: 150.0},{0: 17.339691162109375},{0: 10.419889672610312},{0: -3.185975634926887},{0: 2.5791303460647423},{0: 1.0},{0: 0.8148609381486094},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 530.8512117850573},{0: 2170.3771575748547},{0: 5538.590840020797},{0: 7.817789240943803},{0: 19.675480777358047},{0: 42.01070893980469},{0: 0.786916838718339},{0: 0.7049068757205894},{0: 0.5615433284353775},{0: 0.3589869486968447},{0: 0.32491397404843825},{0: 0.2845620185316033},{0: 0.5991548261007626},{0: 0.5699898783758578},{0: 0.532924987014224},{0: 0.9339663964432185},{0: 0.7004761134595361},{0: 0.13090405966271593},{0: 45.55179708131395},{0: 35.40383338975447},{0: 692035.9188270569},{0: 24500724.36987877},{0: 1052579440.7749462},{0: 50199182508.89981},{0: 31523479.747390747},{0: 1138697537.5876465},{0: 49375491335.42578},{0: 2367511504050.0947},{0: 1802344010.8933144},{0: 66195789845.662476},{0: 2865464848885.835},{0: 136430648379852.2},{0: 116069568808.20206},{0: 4316436456807.9355},{0: 186094976976736.28},{0: 8779557887908014.0},{0: nan},{0: nan},{0: 0.0003866247139096356},{0: -4.440326567571955e-07},{0: nan},{0: 4.7285162511603376e-05},{0: -4.3892764279985056e-07},{0: 4.3050124442919985e-08},{0: 0.0007650498372427166},{0: 8.102748232876391e-07},{0: 2.086164105398431e-07},{0: 3.150799782034643e-10},{0: 1.4805492723480067e-06},{0: 6.652573965954377e-08},{0: 2.991843372359302e-10},{0: 4.578053723004589e-11},{0: 692035.9188270569},{0: -1.6840920671890025e-10},{0: 185159877.2554613},{0: -176903531.41679367},{0: -5.90375748288352e-10},{0: 22645512.745725226},{0: -174869683.26791716},{0: 14267908647.379763},{0: 366392858.1432612},{0: 322815170.18259037},{0: 69140796372.68672},{0: 86870242477.3747},{0: 589853900.8993336},{0: 22048325955.950676},{0: 82487678427.90253},{0: 10500148227046.172},{0: 0.0011516745511523522},{0: 1.5214912034465255e-07},{0: 1.608987093981763e-11},{0: 1.2191089436874695e-12},{0: 5.2747272723157024e-24},{0: 4.31977077670318e-16},{0: -1.1532742199814996e-24},{0: 4818.0},{0: 170807.0},{0: 7375601.0},{0: 353648705.0},{0: 222160.0},{0: 8058133.0},{0: 351768447.0},{0: 16973415505.0},{0: 12885042.0},{0: 476121141.0},{0: 20773755479.0},{0: 996203985681.0},{0: 840928180.0},{0: 31511904247.0},{0: 1370860242429.0},{0: 65203920027667.0},{0: nan},{0: nan},{0: 0.05687202328129417},{0: -0.00089086826933297},{0: nan},{0: 0.007846880810552521},{0: -0.000768811513767186},{0: 0.0009967322711381431},{0: 0.11377836334967632},{0: 0.0015667922954544311},{0: 0.004619749373224958},{0: 8.589894679064606e-05},{0: 0.002001103161850398},{0: 0.001684333087094029},{0: 5.887362169479232e-05},{0: 0.000165399560847201},{0: 4818.0},{0: 1.1809220268332865e-11},{0: 1320177.3285595684},{0: -1435424.9139784847},{0: -1.7330137325188844e-11},{0: 182150.6172685762},{0: -1238759.128598464},{0: 111475365.91919558},{0: 2641151.256953092},{0: 2524517.6793744806},{0: 516676610.9089402},{0: 666839970.7532624},{0: 3224307.602864665},{0: 188377212.86902347},{0: 457040343.7515613},{0: 89125408776.73094},{0: 0.17065038663097049},{0: 0.003484625693798426},{0: 4.981690345517256e-05},{0: 1.975415995023884e-06},{0: 1.6275443159636414e-11},{0: 8.655950424925693e-08},{0: -1.0914609357756579e-11}
3,{0: 4103.0},{0: 316.06096654409873},{0: 0.8744153005874249},{0: 0.9389016018306636},{0: 72.277948587715},{0: 104.08994059975963},{0: 50.5021696260516},{0: -0.12168279092789909},{0: 51},{0: 104},{0: 0.49038461538461536},{0: 20.717931179241344},{0: 52.03151910071048},{0: 34.79235313774495},{0: 35.94171627597815},{0: 20.717931179241344},{0: 28.021002088633995},{0: 44.17126122610207},{0: 9.056353966977047},{0: 103.75451797391764},{0: 50.48769193273215},{0: 27.33219595417987},{0: 5562.0},{0: 4370.0},{0: 0.06109839816933638},{0: 0.48517819623165603},{0: 1.937449301136211},{0: 0.7376842862279755},{0: 0.021402290931157787},{0: 0.08964002519294546},{0: 97},{0: 0.24556394721462135},{0: 0.07941748679868689},{0: 0.06789082782797856},{0: 0.04746604289868979},{0: 12.150875480199094},{0: 153},{0: 0.2750856532946325},{0: 0.08636995728430577},{0: 0.07142857142857142},{0: 0.062282836486732496},{0: 6.650486710891545},{0: 77},{0: 7},{0: 0.26936495675970756},{0: 13.154314578585224},{0: 0.14256549459657206},{0: 5},{0: 0.229774732853102},{0: 5.705527082668335},{0: -0.09541733758331909},{0: 0.4840838198811637},{0: 0.24362388320816736},{0: 0.30690281391158747},{0: 20.700389862060547},{0: 104.29732513427734},{0: 147.57839965820312},{0: 150.0},{0: 150.0},{0: 126.33636474609375},{0: 150.0},{0: 30.824935913085938},{0: -0.044192717302994566},{0: -1.0715437184456822},{0: 5.283102785511799},{0: 1.574399303820308},{0: 2.4177831912302072},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 916.4393168796562},{0: 2438.6517872320037},{0: 6144.099512831752},{0: 16.42070432482558},{0: 29.735591161933034},{0: 57.50501151063083},{0: 0.5144168576143084},{0: 0.4023918421695904},{0: 0.2147419989312989},{0: 0.12581512887821733},{0: 0.08189592389795006},{0: 0.04249486883104312},{0: 0.354635948012742},{0: 0.28556361531721536},{0: 0.2058735720965109},{0: 0.8756244308661018},{0: 0.6414048998719278},{0: 0.03174840592527819},{0: 49.9412578478783},{0: 27.48905199733655},{0: 518358.1001281738},{0: 14249172.767663956},{0: 472780967.7025776},{0: 17462705664.28012},{0: 25887455.536037445},{0: 668062869.5714531},{0: 21172632958.541603},{0: 756323109368.9114},{0: 1647462210.5327454},{0: 40956903720.7472},{0: 1247576647559.1934},{0: 42974022872588.09},{0: 117614135125.22447},{0: 2856037603586.298},{0: 84321817110285.4},{0: 2814847349036242.0},{0: nan},{0: nan},{0: 0.0003017721966172666},{0: 4.4047361563758246e-08},{0: nan},{0: -0.00016211214309558847},{0: -2.2675428779335557e-07},{0: -9.637852278536852e-08},{0: 0.0013197490100438007},{0: 1.0589699928402424e-07},{0: 3.0794689188619133e-07},{0: 3.5203063157233385e-10},{0: -4.2155355947488485e-07},{0: -3.89210680467446e-07},{0: -2.0540322636778251e-10},{0: -1.8631993233218275e-10},{0: 518358.1001281738},{0: 9.640643838793039e-11},{0: 81084716.57323116},{0: 8521079.611179527},{0: -2.5247572921216488e-09},{0: -43558741.737418145},{0: -43866221.945363596},{0: -13423628786.492651},{0: 354610118.5820148},{0: 20486057.040625166},{0: 42890932991.784515},{0: 35300842280.4995},{0: -81550660.76913756},{0: -54209377186.32853},{0: -20597374908.907433},{0: -13451752730228.291},{0: 0.0016215212066610673},{0: 1.141398180430219e-06},{0: 1.4181134360819507e-13},{0: 4.427863761796301e-13},{0: -8.367432703667466e-27},{0: 4.680070392866873e-16},{0: -1.1063903980483893e-25},{0: 4103.0},{0: 112144.0},{0: 3750478.0},{0: 139760326.0},{0: 207151.0},{0: 5405934.0},{0: 175169220.0},{0: 6377950866.0},{0: 13205703.0},{0: 336392342.0},{0: 10595721716.0},{0: 375537178382.0},{0: 943791871.0},{0: 23692850184.0},{0: 728666345898.0},{0: 25195141065180.0},{0: nan},{0: nan},{0: 0.040709957499722914},{0: -0.00019656333503556317},{0: nan},{0: -0.015204257141007187},{0: -0.00017803788423891237},{0: -0.0012862518853601383},{0: 0.16318330461031813},{0: 0.0012026958826756237},{0: 0.004991923499606301},{0: 0.00011293859947471119},{0: -0.0003021417951689431},{0: -0.0049538444891081375},{0: -8.712559544026074e-05},{0: -0.00033051955514605416},{0: 4103.0},{0: -1.4296119843493216e-11},{0: 685336.2169144528},{0: -211961.16824489596},{0: -1.9895196601282805e-12},{0: -255957.72410431388},{0: -191984.52207936865},{0: -88844505.66145474},{0: 2747127.128442603},{0: 1296909.336062747},{0: 344804140.36333466},{0: 499686604.63332236},{0: -325810.1408791848},{0: -342173931.69091785},{0: -385479306.1423493},{0: -93670583898.23138},{0: 0.20389326211004105},{0: 0.015924398493311814},{0: 1.452918004561212e-05},{0: 1.2428752279369095e-06},{0: -9.146018955372057e-13},{0: -6.635892085955103e-08},{0: 5.201762419171535e-12}
4,{0: 4881.0},{0: 362.07315985291854},{0: 0.5509519262120306},{0: 0.8988950276243094},{0: 78.83325578619932},{0: 87.47075991524933},{0: 72.99758402842878},{0: -0.2474874120785443},{0: 72},{0: 94},{0: 0.7659574468085106},{0: 6.22038608167806},{0: 52.730199939234495},{0: 38.49332915581344},{0: 36.302948809943864},{0: 6.22038608167806},{0: 36.04119777743897},{0: 41.90424859231679},{0: 10.273519801794556},{0: 96.17692030835673},{0: 45.788158164310595},{0: 37.170251997541484},{0: 7020.0},{0: 5430.0},{0: 0.1011049723756906},{0: 0.8345369824059645},{0: 2.13734186549913},{0: 0.6952991452991453},{0: 0.01785335954785072},{0: 0.12228107276905525},{0: 121},{0: 0.5},{0: 0.0944579171770077},{0: 0.06789082782797856},{0: 0.0837742180027668},{0: 15.774472168560287},{0: 167},{0: 0.5},{0: 0.09373949224470877},{0: 0.059706877317963404},{0: 0.09744086583460197},{0: 10.311344146917966},{0: 110},{0: 7},{0: 0.2332695227524598},{0: 9.170171258713657},{0: 0.1272374660316678},{0: 8},{0: 0.35127559226312843},{0: 6.5803215462553455},{0: -0.17025417861616313},{0: 0.46123275215384313},{0: 0.30380600441271105},{0: 0.33418660485398216},{0: 24.206912994384766},{0: 100.91783142089844},{0: 132.22018432617188},{0: 150.0},{0: 150.0},{0: 123.03697967529297},{0: 150.0},{0: 29.47054100036621},{0: -0.4873514761709177},{0: -0.7942841740368483},{0: 5.833588623525494},{0: 1.5804895459613544},{0: 1.8764044943820224},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 950.4510584297075},{0: 2533.827967525408},{0: 5995.745820210627},{0: 17.875212552740656},{0: 31.54190892482046},{0: 57.30204369684448},{0: 0.45578036099101044},{0: 0.3474445451641086},{0: 0.17715752616149522},{0: 0.10225637694652141},{0: 0.05894951066101939},{0: 0.024647567598675407},{0: 0.31974305241210166},{0: 0.24244311285759784},{0: 0.15690033136660922},{0: 0.8731711317780811},{0: 0.643829415722291},{0: 0.07391890497776935},{0: 45.73423247667993},{0: 37.99144395251614},{0: 600543.4696426392},{0: 22815513.567977905},{0: 1069653983.5614204},{0: 55676391979.30055},{0: 27465394.652988434},{0: 1027207208.5323029},{0: 47879004703.86676},{0: 2486684439157.078},{0: 1531935866.1523743},{0: 56574498351.582664},{0: 2591283483590.2603},{0: 132373716545634.66},{0: 95131573276.35785},{0: 3476062951272.011},{0: 155963817256969.28},{0: 7801167388031174.0},{0: nan},{0: nan},{0: 0.0005624796769647255},{0: -1.3423594954144596e-06},{0: nan},{0: -4.5037244744191564e-05},{0: 6.918936932467756e-07},{0: -5.235904234632438e-08},{0: 0.0007648003367198853},{0: -5.018267635503143e-07},{0: 2.849471166280459e-07},{0: -1.0565261754362008e-09},{0: -5.71838369740032e-07},{0: -7.82982304116916e-08},{0: 3.8353427824967415e-10},{0: -6.409501749682249e-11},{0: 600543.4696426392},{0: 6.766640581190586e-10},{0: 202859678.59571627},{0: -375171604.94796467},{0: -2.701199264265597e-09},{0: -16242793.060443796},{0: 193375074.438328},{0: -11340312985.755886},{0: 275827122.0288394},{0: -140253898.40065506},{0: 61715977644.83502},{0: -177331477227.50568},{0: -159821210.09987417},{0: -16958416336.691177},{0: 64373890312.10701},{0: -8336851496931.432},{0: 0.0013272800136846109},{0: 4.904706302035597e-08},{0: 7.035967629215366e-12},{0: 3.415436238456797e-12},{0: 2.2283464550970973e-24},{0: -6.45295331569923e-16},{0: 1.6593969562308448e-23},{0: 4881.0},{0: 181428.0},{0: 8411812.0},{0: 436328484.0},{0: 223492.0},{0: 8138981.0},{0: 373386555.0},{0: 19257957815.0},{0: 12524844.0},{0: 450675987.0},{0: 20287151525.0},{0: 1026998764437.0},{0: 780731926.0},{0: 27839595659.0},{0: 1226974504941.0},{0: 60722978627609.0},{0: nan},{0: nan},{0: 0.07001663229987586},{0: -0.00020856966134431606},{0: nan},{0: -0.0070631221571471866},{0: 0.00044138974895649414},{0: -0.0009044281355826512},{0: 0.09618626047489763},{0: 0.0003209441533593463},{0: 0.004504641016352485},{0: -1.2002578736481113e-05},{0: -0.001568054970136139},{0: -0.001680392866319977},{0: -8.151054637843946e-05},{0: -0.00016320105755380102},{0: 4881.0},{0: 2.404476617812179e-11},{0: 1668087.5205900427},{0: -347154.78451559244},{0: 2.326316916878568e-11},{0: -168272.95943454187},{0: 734673.3086621996},{0: -105172085.8349635},{0: 2291556.9555418976},{0: 534197.0528353618},{0: 523825468.25825274},{0: -97511399.691758},{0: -2609956.701073437},{0: -195405710.87962848},{0: -662208317.1879966},{0: -92631393905.80644},{0: 0.1662028927747735},{0: 0.0008844002172460276},{0: 9.737143851506573e-06},{0: 1.2820025470714142e-06},{0: 4.512518663768308e-12},{0: 3.646559174500136e-08},{0: -3.9171157158163174e-13}
