label,area,perimeter,eccentricity,solidity,equivalent_diameter,major_axis_length,minor_axis_length,orientation,min_calliper,max_calliper,smallest_largest_calliper,min_radius,max_radius,med_radius,avg_radius,mode_radius,d25_radius,d75_radius,std_radius,feret_max,centroid-0,centroid-1,bbox_area,convex_area,concavity,a_r,shape_factor,area_bbarea,avg_curvature,std_curvature,npolarity_changes,max_posi_curv,avg_posi_curv,med_posi_curv,std_posi_curv,sum_posi_curv,len_posi_curv,max_neg_curv,avg_neg_curv,med_neg_curv,std_neg_curv,sum_neg_curv,len_neg_curv,num_prominant_pos_curv,prominance_prominant_pos_curv,width_prominant_pos_curv,prominant_pos_curv,num_prominant_neg_curv,prominance_prominant_neg_curv,width_prominant_neg_curv,prominant_neg_curv,frac_peri_w_posi_curvature,frac_peri_w_neg_curvature,frac_peri_w_polarity_changes,int_min,int_d25,int_median,int_d75,int_max,int_mean,int_mode,int_sd,kurtosis,skewness,entropy,i80_i20,nhigh_nlow,hc_area_ec_area,hc_area_nuc_area,hc_content_ec_content,hc_content_dna_content,contrast_1,contrast_5,contrast_20,dissimilarity_1,dissimilarity_5,dissimilarity_20,homogeneity_1,homogeneity_5,homogeneity_20,asm_1,asm_5,asm_20,energy_1,energy_5,energy_20,correlation_1,correlation_5,correlation_20,weighted_centroid-0,weighted_centroid-1,weighted_moments-0-0,weighted_moments-0-1,weighted_moments-0-2,weighted_moments-0-3,weighted_moments-1-0,weighted_moments-1-1,weighted_moments-1-2,weighted_moments-1-3,weighted_moments-2-0,weighted_moments-2-1,weighted_moments-2-2,weighted_moments-2-3,weighted_moments-3-0,weighted_moments-3-1,weighted_moments-3-2,weighted_moments-3-3,weighted_moments_normalized-0-0,weighted_moments_normalized-0-1,weighted_moments_normalized-0-2,weighted_moments_normalized-0-3,weighted_moments_normalized-1-0,weighted_moments_normalized-1-1,weighted_moments_normalized-1-2,weighted_moments_normalized-1-3,weighted_moments_normalized-2-0,weighted_moments_normalized-2-1,weighted_moments_normalized-2-2,weighted_moments_normalized-2-3,weighted_moments_normalized-3-0,weighted_moments_normalized-3-1,weighted_moments_normalized-3-2,weighted_moments_normalized-3-3,weighted_moments_central-0-0,weighted_moments_central-0-1,weighted_moments_central-0-2,weighted_moments_central-0-3,weighted_moments_central-1-0,weighted_moments_central-1-1,weighted_moments_central-1-2,weighted_moments_central-1-3,weighted_moments_central-2-0,weighted_moments_central-2-1,weighted_moments_central-2-2,weighted_moments_central-2-3,weighted_moments_central-3-0,weighted_moments_central-3-1,weighted_moments_central-3-2,weighted_moments_central-3-3,weighted_moments_hu-0,weighted_moments_hu-1,weighted_moments_hu-2,weighted_moments_hu-3,weighted_moments_hu-4,weighted_moments_hu-5,weighted_moments_hu-6,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
1,{0: 4362.0},{0: 310.6467529817257},{0: 0.8363098293593809},{0: 0.9437472955430549},{0: 74.52429734076517},{0: 101.25682270243874},{0: 55.514773966211},{0: -1.1441427877305985},{0: 56},{0: 101},{0: 0.5544554455445545},{0: 24.764025275538213},{0: 52.68294429469295},{0: 37.7072108154487},{0: 37.6775540252871},{0: 24.764025275538213},{0: 29.384526637053845},{0: 45.095163185701665},{0: 8.177097591213217},{0: 99.84988733093293},{0: 31.16208161393856},{0: 44.92549289316827},{0: 6528.0},{0: 4622.0},{0: 0.056252704456945045},{0: 0.5482571197138101},{0: 1.760508441430598},{0: 0.6681985294117647},{0: 0.019430866179102845},{0: 0.07976866672788707},{0: 104},{0: 0.23780138622532582},{0: 0.07522111847251195},{0: 0.06789082782797856},{0: 0.04641637552430647},{0: 10.38051434920665},{0: 138},{0: 0.27845009674947624},{0: 0.07055598638784405},{0: 0.05825263659057804},{0: 0.053761424043639296},{0: 5.503366938251836},{0: 78},{0: 8},{0: 0.1956570856288386},{0: 5.848062332610467},{0: 0.12418455655855123},{0: 7},{0: 0.2503947961388065},{0: 5.740023088101149},{0: -0.11552365498909242},{0: 0.4442344839449137},{0: 0.2510890561427773},{0: 0.3347854081903698},{0: 16.358434677124023},{0: 129.31848907470703},{0: 150.0},{0: 150.0},{0: 150.0},{0: 135.17173767089844},{0: 150.0},{0: 26.763620376586914},{0: 2.019166424564264},{0: -1.7584861778926102},{0: 3.5987972672233486},{0: 1.2848740559664182},{0: 3.372279495990836},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 598.0356440995488},{0: 2016.7139535443616},{0: 5851.71343266401},{0: 10.12119327896124},{0: 21.486575648874915},{0: 49.67858709636039},{0: 0.714995484820879},{0: 0.6280733876112452},{0: 0.41659427433903534},{0: 0.25464867992412676},{0: 0.20481595275362627},{0: 0.12324052089909385},{0: 0.5046146745609492},{0: 0.4524200711830333},{0: 0.35002139669658855},{0: 0.9329781332191682},{0: 0.7650785369374886},{0: 0.2788758648229515},{0: 30.787674787151218},{0: 43.369089909779035},{0: 589619.1712665558},{0: 25571246.85118866},{0: 1431920013.4504814},{0: 91592797131.94568},{0: 18153003.293224335},{0: 684395333.4833508},{0: 34519599879.434},{0: 2046483329807.7769},{0: 714588328.1802368},{0: 24577161165.55532},{0: 1132290038722.9438},{0: 61971403130800.695},{0: 31989200137.358772},{0: 1033617140923.5962},{0: 44221306111104.11},{0: 2249697770014286.2},{0: nan},{0: nan},{0: 0.0009288583262063198},{0: 5.553047787901475e-06},{0: nan},{0: -0.0002959403752329416},{0: -2.404671705708574e-06},{0: -5.336604301074542e-07},{0: 0.00044786199572041023},{0: -2.950831367180786e-07},{0: 3.8054129827976184e-07},{0: 2.3661228183010006e-09},{0: 1.503774934352262e-06},{0: -2.6287563930424417e-07},{0: -4.3199860683949117e-10},{0: -3.9305881605615013e-10},{0: 589619.1712665558},{0: -1.5170371625572443e-09},{0: 322918309.6561264},{0: 1482382915.0188928},{0: 2.3283064365386963e-10},{0: -102883898.47301027},{0: -641925729.6034951},{0: -109390545980.76068},{0: 155699566.378361},{0: -78772273.72940895},{0: 78003947901.2315},{0: 372424179693.23596},{0: 401431854.3366732},{0: -53884657895.17625},{0: -67995932221.44881},{0: -47505503532527.75},{0: 0.0013767203219267302},{0: 5.816802927129674e-07},{0: 1.1745153419214055e-10},{0: 2.8457807265734362e-11},{0: 1.4984741844750703e-21},{0: 1.8514673379504446e-14},{0: 6.792773157412826e-22},{0: 4362.0},{0: 195965.0},{0: 11264233.0},{0: 734016035.0},{0: 135929.0},{0: 5370168.0},{0: 280848272.0},{0: 17070323298.0},{0: 5410831.0},{0: 196238710.0},{0: 9450234298.0},{0: 534405285232.0},{0: 244432547.0},{0: 8342406186.0},{0: 374669798294.0},{0: 19813180256352.0},{0: nan},{0: nan},{0: 0.1293111418247774},{0: 0.005486542411625975},{0: nan},{0: -0.03870855207332626},{0: -0.003177168652205953},{0: -0.009705861190173025},{0: 0.06175422773495166},{0: -0.0007505771199489268},{0: 0.007208360873368329},{0: 0.0003346901210661164},{0: 0.002060138962187068},{0: -0.004880369527872543},{0: -5.7908071865679086e-05},{0: -0.001016302900667843},{0: 4362.0},{0: 1.8758328224066645e-12},{0: 2460408.78519028},{0: 6894660.624799117},{0: -2.247446673209197e-11},{0: -736509.3234754701},{0: -3992587.3093212117},{0: -805547324.6414979},{0: 1175000.4082989455},{0: -943212.3414960259},{0: 598264873.4428061},{0: 1834605571.057857},{0: 2588872.539125466},{0: -405050983.05135906},{0: -317423385.29617584},{0: -367930516477.1443},{0: 0.19106536955972905},{0: 0.010557344655793742},{0: 0.00019424711288591924},{0: 2.3677122572353364e-05},{0: 1.539916276171701e-09},{0: 2.2500704083475182e-06},{0: 4.5497770386307367e-10}
2,{0: 4139.0},{0: 385.0853531617383},{0: 0.7775213811750049},{0: 0.9301123595505618},{0: 72.59434189837965},{0: 92.64030328176935},{0: 58.25745719180273},{0: 0.2634277698825514},{0: 60},{0: 94},{0: 0.6382978723404256},{0: 12.234005908475503},{0: 47.042292192881575},{0: 34.99625098981647},{0: 34.66868130111228},{0: 12.234005908475503},{0: 29.649002324918897},{0: 41.321881716545846},{0: 7.972747789792475},{0: 93.92017887546851},{0: 45.360231940082144},{0: 28.467021019569945},{0: 5888.0},{0: 4450.0},{0: 0.0698876404494382},{0: 0.6288565033580497},{0: 2.8510754493859785},{0: 0.7029551630434783},{0: 0.0321893211612749},{0: 0.10534700491237702},{0: 115},{0: 0.4721359549995794},{0: 0.09602987425854281},{0: 0.0883849327233087},{0: 0.06402186009551057},{0: 17.76552673783042},{0: 185},{0: 0.38742588672279304},{0: 0.08077137206612552},{0: 0.05037261136434787},{0: 0.07885633770318351},{0: 7.915594462480301},{0: 98},{0: 7},{0: 0.26835976095356756},{0: 6.978591869511395},{0: 0.15213848365778232},{0: 5},{0: 0.3345898742344916},{0: 6.590255553817786},{0: -0.1439408211866242},{0: 0.48041297463292204},{0: 0.2544890352109533},{0: 0.29863509233938396},{0: 13.355459213256836},{0: 85.14076232910156},{0: 111.769287109375},{0: 144.6143341064453},{0: 150.0},{0: 110.59666442871094},{0: 150.0},{0: 32.54446792602539},{0: -0.9241191728647635},{0: -0.3551903912261937},{0: 6.909816471900654},{0: 1.8824756784176817},{0: 1.078502415458937},{0: 0.34952722530159763},{0: 0.2589997583957478},{0: 0.5383837819099426},{0: 0.3499670922756195},{0: 1140.8565075608697},{0: 2454.4374781094607},{0: 5036.98052965575},{0: 21.744115251660826},{0: 34.07523598683125},{0: 54.6637362975755},{0: 0.35645769911263414},{0: 0.2606505220116023},{0: 0.11976635143026074},{0: 0.07433156336624568},{0: 0.04013834268183034},{0: 0.01001167877925372},{0: 0.2725635440709418},{0: 0.19960968811693594},{0: 0.09900913975787437},{0: 0.8243230124492591},{0: 0.6070612571497287},{0: 0.15165659568829934},{0: 43.510841887122496},{0: 27.849778292835058},{0: 457759.58341789246},{0: 12748502.909608841},{0: 458226751.812376},{0: 18732772716.941902},{0: 19917504.85641098},{0: 592272768.1901398},{0: 22112514437.73875},{0: 926641058180.919},{0: 1096213807.682644},{0: 33596739150.645584},{0: 1262580368338.167},{0: 52878782973558.66},{0: 68151198400.29691},{0: 2124120786041.6387},{0: 79566193291627.16},{0: 3301836026825620.0},{0: nan},{0: nan},{0: 0.0004924209372130828},{0: 1.5797709633587838e-06},{0: nan},{0: 0.0001793165309563508},{0: 5.769082005528562e-07},{0: 1.8034636271230347e-07},{0: 0.0010956485632832183},{0: -1.4275193200275236e-06},{0: 4.0686852879400254e-07},{0: -6.671289421617716e-10},{0: 3.3505482685722674e-06},{0: 4.079860938924683e-07},{0: 8.293449951148437e-10},{0: 3.0629549206162286e-10},{0: 457759.58341789246},{0: 7.435119186993688e-10},{0: 103183772.21420714},{0: 223968911.95314664},{0: -2.473825588822365e-10},{0: 37574673.79262838},{0: 81790022.08013491},{0: 17298949204.436966},{0: 229586403.0893512},{0: -202383735.56309515},{0: 39027113752.88125},{0: -43295308689.14914},{0: 475017371.2290226},{0: 39134311378.49597},{0: 53822799917.72721},{0: 13449012152399.102},{0: 0.0015880695004963012},{0: 4.925012419510909e-07},{0: 3.699072911851081e-11},{0: 1.5448094879769852e-11},{0: 5.640581345777822e-23},{0: 9.719648961632021e-15},{0: -3.6494933703183914e-22},{0: 4139.0},{0: 117825.0},{0: 4323097.0},{0: 179783643.0},{0: 187746.0},{0: 5681997.0},{0: 215512769.0},{0: 9152585775.0},{0: 10645314.0},{0: 331367071.0},{0: 12617247955.0},{0: 534338777281.0},{0: 675132870.0},{0: 21344376129.0},{0: 808961081837.0},{0: 33913890262923.0},{0: nan},{0: nan},{0: 0.05656132696183624},{0: 0.0014068544325617743},{0: nan},{0: 0.019696535466227103},{0: 0.00018596937492451794},{0: 0.002252665351942456},{0: 0.12428182824764872},{0: -0.0020731411790741953},{0: 0.005155210240754917},{0: -0.00018693691305038718},{0: -0.0008121083481437373},{0: 0.004984898867288281},{0: -0.00013043824906436814},{0: 0.00044022895341036696},{0: 4139.0},{0: 2.0463630789890885e-12},{0: 968970.2483691713},{0: 1550556.9760340133},{0: 4.774847184307873e-12},{0: 337427.6716598212},{0: 204965.1370773462},{0: 159728700.52052563},{0: 2129111.8941773376},{0: -2284901.296904948},{0: 365538108.8699426},{0: -852764394.9347081},{0: -895060.8075469381},{0: 353461919.060287},{0: -595030123.9313648},{0: 129199343791.44989},{0: 0.18084315520948496},{0: 0.006137880331891097},{0: 6.0037060808483e-05},{0: 8.359880423621256e-07},{0: 2.9144309862385543e-12},{0: 2.9354758405651427e-08},{0: -5.155857249065137e-12}
3,{0: 4720.0},{0: 282.6051224213831},{0: 0.7360653175760842},{0: 0.9664209664209664},{0: 77.5221945712966},{0: 94.3285499193564},{0: 63.85198751024398},{0: 1.13824150231776},{0: 64},{0: 95},{0: 0.6736842105263158},{0: 30.452481970476004},{0: 47.77468584213515},{0: 38.454094232870744},{0: 38.717541506864166},{0: 30.452481970476004},{0: 33.73586661051494},{0: 43.91010235254456},{0: 5.382406930942987},{0: 94.83142938920619},{0: 36.52266949152543},{0: 45.38834745762712},{0: 6789.0},{0: 4884.0},{0: 0.03357903357903358},{0: 0.676910517174625},{0: 1.3465057003544314},{0: 0.6952423037266166},{0: 0.023284697692085535},{0: 0.044752431168443935},{0: 94},{0: 0.12121212121212122},{0: 0.053638395018020604},{0: 0.05080688390837659},{0: 0.02439336267333062},{0: 7.294821722450802},{0: 136},{0: 0.11654689095463854},{0: 0.04040294277648187},{0: 0.03370623582501704},{0: 0.026917167495087387},{0: 1.9393412532711296},{0: 48},{0: 7},{0: 0.14736168302344838},{0: 6.5460121144661185},{0: 0.0956355552864855},{0: 6},{0: 0.16624284050933216},{0: 5.398856721099552},{0: -0.07123234357663315},{0: 0.4812368538642938},{0: 0.16984830136386841},{0: 0.332619590170909},{0: 24.623483657836914},{0: 140.29525756835938},{0: 150.0},{0: 150.0},{0: 150.0},{0: 139.44937133789062},{0: 150.0},{0: 21.301719665527344},{0: 4.811763823678874},{0: -2.2811423571635587},{0: 3.5021053909386217},{0: 1.1483949817999068},{0: 3.469279661016949},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 668.6311272835502},{0: 2413.4658867315957},{0: 6233.096452615238},{0: 10.65171422112567},{0: 23.809868462346135},{0: 50.84388735514966},{0: 0.6911146545052825},{0: 0.5854054137878448},{0: 0.38632850604607966},{0: 0.24058992946046176},{0: 0.18175956881355965},{0: 0.11932535783488667},{0: 0.4904909979424171},{0: 0.4262618379580529},{0: 0.3450648662238891},{0: 0.9229430583928996},{0: 0.7041473098460079},{0: 0.1416391614907747},{0: 36.44703215925509},{0: 45.02203123721187},{0: 658201.002363205},{0: 29633546.088760376},{0: 1664829963.924244},{0: 105033803187.08452},{0: 23989473.100385666},{0: 1155852634.9954834},{0: 67741474879.840866},{0: 4395463411426.676},{0: 1077544030.0021915},{0: 54094791248.4618},{0: 3219427719522.577},{0: 210193899106038.9},{0: 53983151603.73552},{0: 2784428964043.298},{0: 166703822409889.97},{0: 1.087216842074321e+16},{0: nan},{0: nan},{0: 0.0007632634529432788},{0: 8.68135184479918e-07},{0: nan},{0: 0.00017496036685822237},{0: 6.777673082456644e-07},{0: 2.6019457088054275e-07},{0: 0.0004690340190355244},{0: 1.603479466648418e-07},{0: 2.667276080618487e-07},{0: 6.782365747501137e-10},{0: -2.905638006685165e-07},{0: 1.6050826182209563e-07},{0: 5.635855404190547e-10},{0: 1.8145382467856114e-10},{0: 658201.002363205},{0: -2.3167719770617393e-09},{0: 330667526.24671674},{0: 305129155.01839405},{0: 2.732576831476763e-09},{0: 75797827.7056661},{0: 238219311.6478565},{0: 74194864925.0298},{0: 203198932.42885032},{0: 56358542.25179084},{0: 76057770094.71426},{0: 156904750861.01663},{0: -102126360.68889616},{0: 45769167146.49346},{0: 130381126734.28685},{0: 34056521230133.594},{0: 0.0012322974719788033},{0: 2.0901547966233264e-07},{0: 5.550191618689987e-12},{0: 1.2077041073293755e-12},{0: 2.9625421387517356e-24},{0: 5.45815944582784e-16},{0: -9.999918525294991e-25},{0: 4720.0},{0: 214233.0},{0: 12098655.0},{0: 765326745.0},{0: 172387.0},{0: 8365602.0},{0: 492565342.0},{0: 32038986918.0},{0: 7748671.0},{0: 391563982.0},{0: 23418230342.0},{0: 1533601738786.0},{0: 388274227.0},{0: 20160580128.0},{0: 1213794071644.0},{0: 79471769045532.0},{0: nan},{0: nan},{0: 0.10660429649840965},{0: 0.00038977094880306276},{0: nan},{0: 0.02429442629731193},{0: 0.0010179824380692952},{0: 0.005040391958268878},{0: 0.06520385549969507},{0: 0.0002152665474412878},{0: 0.005274148547541719},{0: 0.00011005050580456592},{0: -0.0005464131038880862},{0: 0.0031901889936104587},{0: 0.00011946760184351837},{0: 0.0005065507680560127},{0: 4720.0},{0: -8.01492205937393e-12},{0: 2374973.1591101694},{0: 596574.1935809469},{0: -1.7557511000632076e-11},{0: 541240.9468220341},{0: 1558099.837701357},{0: 530017617.91861963},{0: 1452637.5743644068},{0: 329481.88503814884},{0: 554598069.5273322},{0: 795040107.6024128},{0: -836326.9705326374},{0: 335461286.5631859},{0: 863072226.0681545},{0: 251414877034.98645},{0: 0.17180815199810473},{0: 0.004074873111350133},{0: 1.3028145832098172e-05},{0: 5.884480088017413e-07},{0: 1.5336438984654466e-12},{0: 3.3675406466598574e-08},{0: 5.500765001211293e-13}
4,{0: 5347.0},{0: 320.98989873223337},{0: 0.8359231974537525},{0: 0.9567006620146716},{0: 82.51067716180079},{0: 111.94815700583527},{0: 61.44234674963334},{0: 0.29721252783518837},{0: 64},{0: 111},{0: 0.5765765765765766},{0: 26.502149848546583},{0: 57.22052534818769},{0: 40.87455103597967},{0: 41.60520346442458},{0: 26.502149848546583},{0: 33.5815048776741},{0: 49.841517606374055},{0: 8.96939130734683},{0: 110.38568747804219},{0: 52.13820834112587},{0: 35.68430895829437},{0: 7668.0},{0: 5589.0},{0: 0.043299337985328326},{0: 0.5488464338580462},{0: 1.5334255082618546},{0: 0.6973135106937924},{0: 0.02010619642048366},{0: 0.05194181863167628},{0: 117},{0: 0.15871717502734295},{0: 0.05837637077416274},{0: 0.048073897737576005},{0: 0.029972800168601633},{0: 8.347821020705272},{0: 143},{0: 0.15871717502734295},{0: 0.049353086485775306},{0: 0.037562556751545254},{0: 0.02813686495981915},{0: 3.059891362118069},{0: 62},{0: 3},{0: 0.1828862664570292},{0: 5.871658098880265},{0: 0.11129198392039381},{0: 2},{0: 0.1915836955939511},{0: 5.318504045822193},{0: -0.06885486696502952},{0: 0.44549688499478046},{0: 0.1931524955921426},{0: 0.36449745135936584},{0: 11.936369895935059},{0: 150.0},{0: 150.0},{0: 150.0},{0: 150.0},{0: 145.54722595214844},{0: 150.0},{0: 16.240394592285156},{0: 17.593416806418297},{0: -4.147533223174615},{0: 1.8570148935520152},{0: 1.0},{0: 0.8950813540302973},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 452.33741664246486},{0: 2165.94664604729},{0: 6000.585514821171},{0: 5.634599880348198},{0: 17.590695428630795},{0: 43.19678024928774},{0: 0.8825855411713524},{0: 0.8009584300722166},{0: 0.6273563857734821},{0: 0.44062104405421565},{0: 0.3967914328102151},{0: 0.33327187668383107},{0: 0.6637898352836229},{0: 0.6298130335139818},{0: 0.5764156302479906},{0: 0.9502824521407243},{0: 0.7449597061737584},{0: 0.21727840725311642},{0: 52.085893051326394},{0: 35.94002045925263},{0: 778241.025431633},{0: 27969998.376242638},{0: 1217766550.0257597},{0: 58730142307.22117},{0: 40535378.81878662},{0: 1574377971.4619522},{0: 72037125207.47284},{0: 3598824866755.8467},{0: 2678984052.980324},{0: 109605331445.4788},{0: 5145263993897.516},{0: 261013978720171.06},{0: 199433350211.331},{0: 8464079149278.144},{0: 403714760579275.5},{0: 2.0645169089604292e+16},{0: nan},{0: nan},{0: 0.0003508974575983652},{0: -5.851826921755891e-07},{0: nan},{0: 0.00019406235062036317},{0: 2.998337406069781e-07},{0: 1.4232138034747e-07},{0: 0.0009372643009370864},{0: 2.018890540175883e-06},{0: 2.842438578585532e-07},{0: 1.1329819331784763e-09},{0: 1.4254936758005139e-06},{0: 3.6339315158954205e-07},{0: 1.5670834369896054e-09},{0: 2.2258966962306616e-10},{0: 778241.025431633},{0: 2.330547529483598e-09},{0: 212524236.1383364},{0: -312663205.09582365},{0: 9.284576663048938e-09},{0: 117535627.39120525},{0: 160201215.0863785},{0: 67083005310.81369},{0: 567662647.0300027},{0: 1078693535.3166997},{0: 133977988266.68321},{0: 471110092999.19965},{0: 761641496.7137812},{0: 171284909255.9263},{0: 651615707292.4661},{0: 81650996521478.44},{0: 0.0012881617585354516},{0: 4.944668586802195e-07},{0: 4.439089677281805e-11},{0: 5.032272887224985e-12},{0: 6.256984821760311e-23},{0: 2.4603250593793637e-15},{0: -4.173748777877125e-23},{0: 5347.0},{0: 190804.0},{0: 8321316.0},{0: 402599488.0},{0: 278783.0},{0: 10767662.0},{0: 493404962.0},{0: 24721655600.0},{0: 18472419.0},{0: 752487400.0},{0: 35364734076.0},{0: 1798755917458.0},{0: 1379244905.0},{0: 58332782642.0},{0: 2784938829614.0},{0: 142764046686728.0},{0: nan},{0: nan},{0: 0.052906102655670334},{0: -0.0010970909720412082},{0: nan},{0: 0.028662874171538448},{0: 0.0005075353832779766},{0: 0.003183908993235144},{0: 0.13770956770978368},{0: 0.003759222186391273},{0: 0.006282777593027656},{0: 0.0003173839382062276},{0: 0.002665138514537517},{0: 0.007869732313314223},{0: 0.00043194303698439196},{0: 0.0007274212767875626},{0: 5347.0},{0: -4.153832833253546e-11},{0: 1512607.113521601},{0: -2293602.2264355933},{0: 2.6695090582506964e-11},{0: 819483.2956798204},{0: 1061064.5012558582},{0: 486733455.0132287},{0: 3937172.8640359086},{0: 7859111.592478991},{0: 960466537.0246028},{0: 3547893616.621641},{0: 5571796.493165286},{0: 1203068934.1395338},{0: 4828498733.497092},{0: 594602507379.6238},{0: 0.19061567036545402},{0: 0.010477869108278007},{0: 0.0001544400041607582},{0: 1.7152802264296707e-05},{0: 7.207585250291193e-10},{0: 1.2209775387756305e-06},{0: -5.098190734329994e-10}
