label,area,perimeter,eccentricity,solidity,equivalent_diameter,major_axis_length,minor_axis_length,orientation,min_calliper,max_calliper,smallest_largest_calliper,min_radius,max_radius,med_radius,avg_radius,mode_radius,d25_radius,d75_radius,std_radius,feret_max,centroid-0,centroid-1,bbox_area,convex_area,concavity,a_r,shape_factor,area_bbarea,avg_curvature,std_curvature,npolarity_changes,max_posi_curv,avg_posi_curv,med_posi_curv,std_posi_curv,sum_posi_curv,len_posi_curv,max_neg_curv,avg_neg_curv,med_neg_curv,std_neg_curv,sum_neg_curv,len_neg_curv,num_prominant_pos_curv,prominance_prominant_pos_curv,width_prominant_pos_curv,prominant_pos_curv,num_prominant_neg_curv,prominance_prominant_neg_curv,width_prominant_neg_curv,prominant_neg_curv,frac_peri_w_posi_curvature,frac_peri_w_neg_curvature,frac_peri_w_polarity_changes,int_min,int_d25,int_median,int_d75,int_max,int_mean,int_mode,int_sd,kurtosis,skewness,entropy,i80_i20,nhigh_nlow,hc_area_ec_area,hc_area_nuc_area,hc_content_ec_content,hc_content_dna_content,contrast_1,contrast_5,contrast_20,dissimilarity_1,dissimilarity_5,dissimilarity_20,homogeneity_1,homogeneity_5,homogeneity_20,asm_1,asm_5,asm_20,energy_1,energy_5,energy_20,correlation_1,correlation_5,correlation_20,weighted_centroid-0,weighted_centroid-1,weighted_moments-0-0,weighted_moments-0-1,weighted_moments-0-2,weighted_moments-0-3,weighted_moments-1-0,weighted_moments-1-1,weighted_moments-1-2,weighted_moments-1-3,weighted_moments-2-0,weighted_moments-2-1,weighted_moments-2-2,weighted_moments-2-3,weighted_moments-3-0,weighted_moments-3-1,weighted_moments-3-2,weighted_moments-3-3,weighted_moments_normalized-0-0,weighted_moments_normalized-0-1,weighted_moments_normalized-0-2,weighted_moments_normalized-0-3,weighted_moments_normalized-1-0,weighted_moments_normalized-1-1,weighted_moments_normalized-1-2,weighted_moments_normalized-1-3,weighted_moments_normalized-2-0,weighted_moments_normalized-2-1,weighted_moments_normalized-2-2,weighted_moments_normalized-2-3,weighted_moments_normalized-3-0,weighted_moments_normalized-3-1,weighted_moments_normalized-3-2,weighted_moments_normalized-3-3,weighted_moments_central-0-0,weighted_moments_central-0-1,weighted_moments_central-0-2,weighted_moments_central-0-3,weighted_moments_central-1-0,weighted_moments_central-1-1,weighted_moments_central-1-2,weighted_moments_central-1-3,weighted_moments_central-2-0,weighted_moments_central-2-1,weighted_moments_central-2-2,weighted_moments_central-2-3,weighted_moments_central-3-0,weighted_moments_central-3-1,weighted_moments_central-3-2,weighted_moments_central-3-3,weighted_moments_hu-0,weighted_moments_hu-1,weighted_moments_hu-2,weighted_moments_hu-3,weighted_moments_hu-4,weighted_moments_hu-5,weighted_moments_hu-6,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
1,{0: 4390.0},{0: 293.74725804511405},{0: 0.8556478187134553},{0: 0.9583060467146911},{0: 74.76310320865075},{0: 104.16277875544574},{0: 53.910332475283894},{0: -0.7332816329315948},{0: 55},{0: 104},{0: 0.5288461538461539},{0: 24.913222117320252},{0: 52.058853398173675},{0: 37.98318220151718},{0: 38.34424401470231},{0: 24.913222117320252},{0: 30.11670327208952},{0: 46.371997173972105},{0: 8.584564293587016},{0: 103.40696301506973},{0: 44.06036446469248},{0: 41.323462414578586},{0: 7216.0},{0: 4581.0},{0: 0.041693953285308887},{0: 0.5175585090894611},{0: 1.5641314863757063},{0: 0.608370288248337},{0: 0.021706329537708628},{0: 0.05430768902182936},{0: 98},{0: 0.1642489144740091},{0: 0.06315460721680682},{0: 0.0587846414775233},{0: 0.033223290148766814},{0: 7.831171294884046},{0: 124},{0: 0.19021001994053138},{0: 0.040101062603688044},{0: 0.03334291605556694},{0: 0.032660527404015836},{0: 2.686771194447099},{0: 67},{0: 8},{0: 0.16057856115085262},{0: 6.25831054796929},{0: 0.10563560692895377},{0: 6},{0: 0.15956950527388136},{0: 6.673422550079645},{0: -0.0538653851072609},{0: 0.42213159988358406},{0: 0.2280872354209688},{0: 0.3336201353918648},{0: 20.533302307128906},{0: 150.0},{0: 150.0},{0: 150.0},{0: 150.0},{0: 143.8876495361328},{0: 150.0},{0: 19.33487892150879},{0: 10.857031966742172},{0: -3.3883425223145776},{0: 1.969667370491334},{0: 1.0},{0: 0.8733485193621868},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 366.1552244775105},{0: 1867.6528750402974},{0: 6539.34696215802},{0: 5.03818813190309},{0: 15.969752160341883},{0: 47.1806524645246},{0: 0.8870625012966087},{0: 0.8142490983126226},{0: 0.6064649684221712},{0: 0.40273740428485527},{0: 0.35242114187134665},{0: 0.26870187412807034},{0: 0.6346038176623079},{0: 0.5933616864299126},{0: 0.5156960290429649},{0: 0.9642051798860554},{0: 0.813316669929362},{0: 0.3156727394322809},{0: 44.031626393424},{0: 41.153843174126955},{0: 631666.7956542969},{0: 25995516.246660233},{0: 1315045452.5030918},{0: 74009224580.25974},{0: 27813316.351381302},{0: 989884972.0735207},{0: 45538798122.83256},{0: 2400107664226.693},{0: 1508384979.5692081},{0: 48329709624.018555},{0: 2052519338924.481},{0: 101646115207937.81},{0: 91117712753.06953},{0: 2696147308765.0684},{0: 106919220660836.4},{0: 4997957488335016.0},{0: nan},{0: nan},{0: 0.0006146071334902243},{0: -9.279467024031689e-07},{0: nan},{0: -0.0003878164078682226},{0: 1.1714593012512323e-06},{0: -4.693089309229724e-07},{0: 0.0007110710129164789},{0: -3.7598521881064323e-07},{0: 4.805221980755592e-07},{0: -1.7421422432175245e-09},{0: -8.961556727936174e-07},{0: -5.47241977128214e-07},{0: 1.1615519249271558e-09},{0: -5.982294978699982e-10},{0: 631666.7956542969},{0: 1.564785634400323e-09},{0: 245230053.65756714},{0: -294268078.51384306},{0: 3.1523086363449693e-09},{0: -154739887.20360643},{0: 371490169.36383927},{0: -118283172329.49731},{0: 283719425.223076},{0: -119231468.36179434},{0: 121109329522.75092},{0: -348972962703.2456},{0: -284186588.7332857},{0: -137925176406.27515},{0: 232673433041.18207},{0: -95240138163291.78},{0: 0.0013256781464067032},{0: 6.109115448812095e-07},{0: 1.949281001154292e-11},{0: 1.7760305430022715e-12},{0: 5.717322621905641e-24},{0: 4.001685775336453e-16},{0: 8.747171089254064e-24},{0: 4390.0},{0: 181410.0},{0: 9270286.0},{0: 527673270.0},{0: 193425.0},{0: 6909148.0},{0: 321480108.0},{0: 17160257386.0},{0: 10522939.0},{0: 338451566.0},{0: 14550643118.0},{0: 730413019628.0},{0: 638008701.0},{0: 18952558828.0},{0: 761076583812.0},{0: 36071944117054.0},{0: nan},{0: nan},{0: 0.09203961599261617},{0: -0.0015708871962697034},{0: nan},{0: -0.056238952555241174},{0: 0.0020394465388684523},{0: -0.01016092382614723},{0: 0.10380617594433698},{0: -0.0006920580798844363},{0: 0.0103416461751686},{0: -0.00044450540343133124},{0: -0.0015090274316355813},{0: -0.011620169856893214},{0: 0.0002938760307909616},{0: -0.0018869434499043515},{0: 4390.0},{0: 3.268496584496461e-12},{0: 1773796.6833712982},{0: -2005886.2461900786},{0: -5.933031843596837e-11},{0: -1083842.7175398634},{0: 2604195.7512102784},{0: -859660072.906826},{0: 2000563.0034168568},{0: -883697.9429849328},{0: 874950000.3183291},{0: -2491740811.8063993},{0: -1926896.7099797158},{0: -983118881.4407492},{0: 1647365575.0433092},{0: -700836909591.5828},{0: 0.19584579193695317},{0: 0.012789731071140112},{0: 5.843204308480303e-05},{0: 5.402265752186052e-06},{0: 5.6124565717698283e-11},{0: 2.130714048796026e-07},{0: 7.786246151994646e-11}
2,{0: 5345.0},{0: 360.41630560342617},{0: 0.8792799449175016},{0: 0.9435127978817299},{0: 82.49524450905909},{0: 120.2713495847844},{0: 57.28588625235819},{0: -0.38770638379774797},{0: 57},{0: 116},{0: 0.49137931034482757},{0: 22.971915754075475},{0: 58.202064297834596},{0: 42.34839938239115},{0: 41.79751214096461},{0: 22.971915754075475},{0: 30.68782735173603},{0: 52.906941672019215},{0: 11.051499940996775},{0: 115.69356075426151},{0: 54.91730589335828},{0: 38.72385406922357},{0: 8547.0},{0: 5665.0},{0: 0.05648720211827008},{0: 0.47630534163063437},{0: 1.933976923857561},{0: 0.6253656253656253},{0: 0.022889238134551765},{0: 0.07794563059092277},{0: 114},{0: 0.2402530733520421},{0: 0.0749157894719982},{0: 0.06789082782797856},{0: 0.04166335725824919},{0: 12.436021052351702},{0: 166},{0: 0.3750000000000005},{0: 0.06202809826949436},{0: 0.039185012325986875},{0: 0.06311336548330157},{0: 5.706585040793481},{0: 92},{0: 7},{0: 0.2214269657113111},{0: 7.337387609259521},{0: 0.11575762702911199},{0: 6},{0: 0.18237785729789568},{0: 6.638296367795424},{0: -0.08257078047356305},{0: 0.4605784960868374},{0: 0.25526037132523516},{0: 0.3163008949030088},{0: 10.684367179870605},{0: 81.21766662597656},{0: 107.76150512695312},{0: 137.644775390625},{0: 150.0},{0: 106.90261840820312},{0: 150.0},{0: 32.91229248046875},{0: -0.9518434098661426},{0: -0.25674262546435017},{0: 6.588109011047855},{0: 1.953123664386573},{0: 1.0018674136321195},{0: 0.30780523611450944},{0: 0.2353601496725912},{0: 0.4868117868900299},{0: 0.3274199068546295},{0: 998.3514340981438},{0: 2173.4668318435038},{0: 4924.303805739575},{0: 19.198856582768197},{0: 29.73869563483396},{0: 52.43070331770888},{0: 0.4180652204394036},{0: 0.3353295748104771},{0: 0.17764120171588477},{0: 0.1248693156111513},{0: 0.08306167544705192},{0: 0.02640696514791787},{0: 0.3533222849390079},{0: 0.2874287798863133},{0: 0.15414740969637414},{0: 0.8503753673329761},{0: 0.6689107829001588},{0: 0.2305030157083877},{0: 56.418069183084285},{0: 37.52465451203933},{0: 571394.4836587906},{0: 21441380.589381218},{0: 964822090.214261},{0: 48517451913.81918},{0: 32236973.50989437},{0: 1092579114.5185556},{0: 45473773104.28592},{0: 2144203963441.966},{0: 2245109844.271861},{0: 71372881762.28674},{0: 2808084672820.4673},{0: 125544039686066.77},{0: 173802920977.21945},{0: 5283441058680.559},{0: 199046025363733.06},{0: 8518115842928270.0},{0: nan},{0: nan},{0: 0.0004907987337916197},{0: 1.1621208849094294e-06},{0: nan},{0: -0.000358668213468478},{0: -6.936414284070845e-07},{0: -4.2406126854972734e-07},{0: 0.0013058895526421698},{0: 1.3746844595198233e-06},{0: 6.550591559189145e-07},{0: 2.2177942819302835e-09},{0: -3.933951577951826e-06},{0: -9.523592240118113e-07},{0: -4.011766975201967e-09},{0: -9.656497930691986e-10},{0: 571394.4836587906},{0: 3.3537379674048427e-10},{0: 160241691.3365847},{0: 286808101.28502923},{0: 2.071374183287844e-10},{0: -117102178.95399442},{0: -171188715.07896194},{0: -79110975204.49097},{0: 426362042.537385},{0: 339268181.83948636},{0: 122204908782.65414},{0: 312750066714.2912},{0: -970887966.3646538},{0: -177667880903.70416},{0: -565733440364.2612},{0: -102935179222142.38},{0: 0.0017966882864337895},{0: 1.1789445923851391e-06},{0: 1.2206754244544341e-11},{0: 2.7849998388026718e-11},{0: 4.524442235802367e-22},{0: 2.9051496338298754e-14},{0: 2.428442599891658e-22},{0: 5345.0},{0: 206979.0},{0: 9645309.0},{0: 499786491.0},{0: 293533.0},{0: 10059110.0},{0: 428738814.0},{0: 20721303842.0},{0: 20418321.0},{0: 646427152.0},{0: 25726261640.0},{0: 1168264734016.0},{0: 1593938305.0},{0: 47841221084.0},{0: 1807432077864.0},{0: 77969874279368.0},{0: nan},{0: nan},{0: 0.05706475487371985},{0: 1.0131709693584392e-05},{0: nan},{0: -0.045770517422327274},{0: 0.00015154555759278428},{0: -0.005762397384232763},{0: 0.15045243753347778},{0: -0.00030023895986370033},{0: 0.008699511236979297},{0: -0.00012868324370022966},{0: 0.00024861314791068675},{0: -0.012756339190053605},{0: 5.97055375085647e-05},{0: -0.0014032988204014502},{0: 5345.0},{0: 2.7469582164485473e-11},{0: 1630284.4086061742},{0: 21161.771039380248},{0: -1.2029488516418496e-11},{0: -1307619.0565014035},{0: 316528.25523064827},{0: -879926370.5012797},{0: 4298279.449204865},{0: -627099.3068189197},{0: 1328427881.221092},{0: -1436610323.565538},{0: 519270.1599806953},{0: -1947911345.9096527},{0: 666548255.1764462},{0: -1145357326780.4778},{0: 0.20751719240719763},{0: 0.01710102033298991},{0: 8.720908454007994e-07},{0: 2.442892061914799e-07},{0: 1.1231266559640464e-13},{0: 2.8347977824988583e-08},{0: 9.982051475814707e-15}
3,{0: 4534.0},{0: 644.1046891454945},{0: 0.9774055680346588},{0: 0.7402448979591837},{0: 75.9793925734421},{0: 178.98864913299948},{0: 37.833287476775595},{0: -0.08174058365042156},{0: 44},{0: 156},{0: 0.28205128205128205},{0: 7.42487952845977},{0: 92.14081557420677},{0: 55.52206042027384},{0: 51.83872985059129},{0: 7.42487952845977},{0: 29.31436690013427},{0: 72.45232641272526},{0: 24.00211356611953},{0: 164.61470165206995},{0: 72.1369651521835},{0: 22.149316277018084},{0: 8085.0},{0: 6125.0},{0: 0.2597551020408163},{0: 0.21137255161171228},{0: 7.281511536658694},{0: 0.560791589363018},{0: 0.004224641690537206},{0: 0.12918712517632563},{0: 258},{0: 0.585786437626905},{0: 0.12405262631664597},{0: 0.09785171972967724},{0: 0.10174313210060972},{0: 23.818104252796026},{0: 192},{0: 0.5},{0: 0.07173328266406284},{0: 0.04011718675067506},{0: 0.08767220225649539},{0: 21.591718081882917},{0: 301},{0: 2},{0: 0.6216020377556598},{0: 19.536999667120995},{0: 0.2613614331498887},{0: 11},{0: 0.5069817443861382},{0: 9.653799661129652},{0: -0.20286942932965335},{0: 0.2980881885128301},{0: 0.4673153371998014},{0: 0.40055600331411545},{0: 8.095674514770508},{0: 72.30716705322266},{0: 102.5864028930664},{0: 144.8861312866211},{0: 150.0},{0: 103.32840728759766},{0: 150.0},{0: 37.0738639831543},{0: -1.1797579856775167},{0: -0.1668890538354234},{0: 5.821533161625218},{0: 2.232346727701342},{0: 1.1186813186813187},{0: 0.37393939393939396},{0: 0.2721658579620644},{0: 0.6469589471817017},{0: 0.3928203582763672},{0: 884.6601767582515},{0: 2036.4841870637713},{0: 5907.392972397493},{0: 17.022671793218386},{0: 28.72138654457175},{0: 58.987970436570954},{0: 0.4961629237356787},{0: 0.38941965551853164},{0: 0.19471670804723573},{0: 0.16522670907174736},{0: 0.09828140102346244},{0: 0.039721300258179354},{0: 0.406412973599802},{0: 0.31110729653651326},{0: 0.17946098819752015},{0: 0.8699285377977397},{0: 0.7002418966494683},{0: 0.1522443740648233},{0: 63.79607788144687},{0: 22.466277730510477},{0: 468490.9957122803},{0: 10525248.823915482},{0: 279590497.6708908},{0: 8315251414.478706},{0: 29887888.049217224},{0: 615269750.5628061},{0: 14927801139.717743},{0: 405006784721.04724},{0: 2700899628.418144},{0: 52476496707.35814},{0: 1196028467618.4014},{0: 30196945637705.11},{0: 293924533236.2161},{0: 5498489262877.708},{0: 120771779797683.44},{0: 2920633725637311.0},{0: nan},{0: nan},{0: 0.00019649437381335556},{0: 6.395066383885787e-07},{0: nan},{0: -0.00025605461443782047},{0: -2.5545935586962685e-06},{0: -1.4111099128260587e-07},{0: 0.0036183515478137337},{0: -6.869558385259011e-06},{0: 7.274517776069524e-07},{0: -1.7119808200960376e-09},{0: 0.00013504682978286088},{0: -2.1511772645805013e-06},{0: 1.756318329109664e-08},{0: -1.0607577041589666e-09},{0: 468490.9957122803},{0: 1.4242208091043776e-10},{0: 43127334.41007684},{0: 96072297.72605595},{0: -1.6389094525948167e-09},{0: -56199843.129313014},{0: -383773456.2983637},{0: -14509905618.329802},{0: 794169594.7183169},{0: -1032005328.5109334},{0: 74801094790.86496},{0: -120490626837.4075},{0: 20287919560.227547},{0: -221197362399.98685},{0: 1236111374124.9756},{0: -51100033840407.96},{0: 0.003814845921627089},{0: 1.197136238155746e-05},{0: 2.081780356712399e-08},{0: 1.759300620444852e-08},{0: 3.36680041167869e-16},{0: 6.078054989347947e-11},{0: -2.3035940440441694e-18},{0: 4534.0},{0: 100425.0},{0: 2687775.0},{0: 81313449.0},{0: 327069.0},{0: 6538584.0},{0: 157197724.0},{0: 4267090770.0},{0: 32614413.0},{0: 615282398.0},{0: 13857333994.0},{0: 348231127100.0},{0: 3783051291.0},{0: 69016088166.0},{0: 1502048918002.0},{0: 36206448496020.0},{0: nan},{0: nan},{0: 0.022543483781533726},{0: 0.0009043091798372012},{0: nan},{0: -0.03433211896665223},{0: -0.003919569215975481},{0: -0.002138941568364198},{0: 0.43880816707527515},{0: -0.0038146034974847645},{0: 0.010436382780843911},{0: 0.0001353615643407287},{0: 0.09312289879608081},{0: -0.028058937345657183},{0: 0.0001420458273548801},{0: -0.001596086945723001},{0: 4534.0},{0: 8.01492205937393e-12},{0: 463429.9128804587},{0: 1251759.0182972804},{0: -1.4017587091075256e-10},{0: -705770.7254080287},{0: -5425529.479664221},{0: -199362498.61771908},{0: 9020647.944640495},{0: -5280234.277909815},{0: 972735009.9195012},{0: 849533814.4916507},{0: 128902184.09478518},{0: -2615265391.3151555},{0: 891484478.1319119},{0: -674501016814.49},{0: 0.46135165085680885},{0: 0.17799106412860033},{0: 0.011152627429716854},{0: 0.007965703821192225},{0: 7.506603806209737e-05},{0: 0.0033444413734370127},{0: -1.4529265855925557e-06}
4,{0: 4007.0},{0: 266.94826817189073},{0: 0.7815998887536184},{0: 0.9593009336844626},{0: 71.42738169465403},{0: 90.62935641904224},{0: 56.532789064077235},{0: -1.0075257465500438},{0: 57},{0: 90},{0: 0.6333333333333333},{0: 26.706780029927998},{0: 44.88582182593376},{0: 36.04682631830089},{0: 35.983551504726336},{0: 26.706780029927998},{0: 30.107266137251994},{0: 42.0604458405399},{0: 5.966989934706941},{0: 89.55445270895244},{0: 33.8782131270277},{0: 41.38233092088844},{0: 6120.0},{0: 4177.0},{0: 0.04069906631553747},{0: 0.6237801005966216},{0: 1.4152234266454886},{0: 0.6547385620915033},{0: 0.024287483640915288},{0: 0.046520504173020845},{0: 75},{0: 0.16624322394726435},{0: 0.053804788408937355},{0: 0.045149906415136234},{0: 0.03151234631825208},{0: 6.994622493161856},{0: 130},{0: 0.09419419278805714},{0: 0.0388561339272034},{0: 0.03370623582501704},{0: 0.021854915474922746},{0: 1.748526026724153},{0: 45},{0: 5},{0: 0.19261031850144597},{0: 6.504942199010276},{0: 0.1270399199628425},{0: 4},{0: 0.16768325227858386},{0: 11.00237912488577},{0: -0.0649902912162597},{0: 0.48698574030939834},{0: 0.16857198703017634},{0: 0.2809533117169606},{0: 21.53582000732422},{0: 144.07186889648438},{0: 150.0},{0: 150.0},{0: 150.0},{0: 140.7581787109375},{0: 150.0},{0: 19.835739135742188},{0: 5.898374167039677},{0: -2.480756167624031},{0: 3.2089928938941212},{0: 1.105042678991082},{0: 3.5698254364089776},{0: 0.0},{0: 0.0},{0: 0.0},{0: 0.0},{0: 601.6002699886687},{0: 2407.2174427130763},{0: 6577.685196741986},{0: 9.778664840349283},{0: 22.810514772779634},{0: 51.421743490362665},{0: 0.7138968707826155},{0: 0.6157539662122749},{0: 0.4228170574843123},{0: 0.25108343116444254},{0: 0.19471214715067314},{0: 0.13730722130490225},{0: 0.5010539056531289},{0: 0.44107951712778953},{0: 0.36980233144520774},{0: 0.9354719190782746},{0: 0.729683309346897},{0: 0.19798587770003906},{0: 33.95391523704991},{0: 41.032981485242196},{0: 564017.9856872559},{0: 23143339.564048767},{0: 1183199073.4558182},{0: 68028430341.46249},{0: 19150618.878196716},{0: 706987929.720192},{0: 33619672211.155197},{0: 1837394341650.2769},{0: 812211109.6394501},{0: 27909677212.976517},{0: 1242587840100.3574},{0: 64143038384328.29},{0: 38682804141.84525},{0: 1263944335676.0217},{0: 53191959173575.875},{0: 2600354858103012.0},{0: nan},{0: nan},{0: 0.0007341933069655477},{0: 1.301804679330264e-06},{0: nan},{0: -0.0002477680743448919},{0: -3.6083526372465745e-07},{0: -3.550318123820313e-07},{0: 0.0005091616667585371},{0: -2.7347172372041203e-07},{0: 3.1361131163619544e-07},{0: 7.762879154295339e-11},{0: 4.4304657567859034e-07},{0: -2.456053710378355e-07},{0: 1.4516998354291402e-10},{0: -2.827019054823534e-10},{0: 564017.9856872559},{0: 3.215960030829995e-10},{0: 233558849.61753193},{0: 311012762.85287035},{0: 2.271008270327002e-09},{0: -78819060.13978356},{0: -86206766.71978594},{0: -63700982248.687874},{0: 161972619.51211086},{0: -65334836.866755836},{0: 56269178982.83554},{0: 10460396861.092022},{0: 105847783.28281303},{0: -44067328152.07123},{0: 19561500443.258163},{0: -28608859742811.74},{0: 0.0012433549737240848},{0: 2.9619531375256094e-07},{0: 6.831127117829621e-12},{0: 1.0642273674064809e-12},{0: 1.866487678793645e-24},{0: 1.5265713937396797e-16},{0: 2.179434572894147e-24},{0: 4007.0},{0: 165819.0},{0: 8560717.0},{0: 496371087.0},{0: 135750.0},{0: 5050328.0},{0: 242580354.0},{0: 13371696440.0},{0: 5757628.0},{0: 199222112.0},{0: 8959318610.0},{0: 466598336600.0},{0: 274402170.0},{0: 9018151160.0},{0: 383166690666.0},{0: 18899561447612.0},{0: nan},{0: nan},{0: 0.10580064055791055},{0: 0.0014886423169111378},{0: nan},{0: -0.03533393691751977},{0: -0.000479268113053787},{0: -0.007295635630847066},{0: 0.07216349227671078},{0: -0.0005924539320695989},{0: 0.00643481990546296},{0: -3.240349620790758e-05},{0: 0.0008238425894631769},{0: -0.005014925523315937},{0: 5.993953041942267e-05},{0: -0.0008305299792025527},{0: 4007.0},{0: -5.3859139370615594e-12},{0: 1698740.2690291991},{0: 1512999.2627139073},{0: 1.7891466086439323e-11},{0: -567323.4225106065},{0: -487109.8271593411},{0: -469376306.2823308},{0: 1158660.5680059898},{0: -602147.5758348784},{0: 413994359.31911266},{0: -131965245.4569437},{0: 837322.1802779837},{0: -322643198.96438134},{0: 244107450.43131354},{0: -214107895771.54926},{0: 0.1779641328346213},{0: 0.006125406136856488},{0: 1.578182969667314e-05},{0: 9.218851909176916e-07},{0: -4.769500394037018e-13},{0: -2.062298780563113e-08},{0: 3.4838686319634235e-12}
